Year,Date,Time,DateTime,Site,Temp,RGRID
2012,6/5/2012,2:00,6/5/2012 2:00,East,10.3,
2012,6/5/2012,3:00,6/5/2012 3:00,East,9.8,
2012,6/5/2012,4:00,6/5/2012 4:00,East,9.3,
2012,6/5/2012,5:00,6/5/2012 5:00,East,9,
2012,6/5/2012,6:00,6/5/2012 6:00,East,9,
2012,6/5/2012,7:00,6/5/2012 7:00,East,9.5,
2012,6/5/2012,8:00,6/5/2012 8:00,East,10.5,
2012,6/5/2012,9:00,6/5/2012 9:00,East,11.8,
2012,6/5/2012,10:00,6/5/2012 10:00,East,13.5,
2012,6/5/2012,11:00,6/5/2012 11:00,East,15,
2012,6/5/2012,12:00,6/5/2012 12:00,East,16.8,
2012,6/5/2012,13:00,6/5/2012 13:00,East,18.3,
2012,6/5/2012,14:00,6/5/2012 14:00,East,18.8,
2012,6/5/2012,15:00,6/5/2012 15:00,East,19.3,
2012,6/5/2012,16:00,6/5/2012 16:00,East,20,
2012,6/5/2012,17:00,6/5/2012 17:00,East,20.3,
2012,6/5/2012,18:00,6/5/2012 18:00,East,20,
2012,6/5/2012,19:00,6/5/2012 19:00,East,19.5,
2012,6/5/2012,20:00,6/5/2012 20:00,East,17.8,
2012,6/5/2012,21:00,6/5/2012 21:00,East,15.8,
2012,6/5/2012,22:00,6/5/2012 22:00,East,14.5,
2012,6/5/2012,23:00,6/5/2012 23:00,East,13.3,
2012,6/6/2012,0:00,6/6/2012 0:00,East,12.3,
2012,6/6/2012,1:00,6/6/2012 1:00,East,11.3,
2012,6/6/2012,2:00,6/6/2012 2:00,East,10.8,
2012,6/6/2012,3:00,6/6/2012 3:00,East,9.8,
2012,6/6/2012,4:00,6/6/2012 4:00,East,9.5,
2012,6/6/2012,5:00,6/6/2012 5:00,East,9.5,
2012,6/6/2012,6:00,6/6/2012 6:00,East,9.8,
2012,6/6/2012,7:00,6/6/2012 7:00,East,10,
2012,6/6/2012,8:00,6/6/2012 8:00,East,10.5,
2012,6/6/2012,9:00,6/6/2012 9:00,East,11.3,
2012,6/6/2012,10:00,6/6/2012 10:00,East,11.5,
2012,6/6/2012,11:00,6/6/2012 11:00,East,12.5,
2012,6/6/2012,12:00,6/6/2012 12:00,East,13,
2012,6/6/2012,13:00,6/6/2012 13:00,East,14,
2012,6/6/2012,14:00,6/6/2012 14:00,East,14.8,
2012,6/6/2012,15:00,6/6/2012 15:00,East,14.3,
2012,6/6/2012,16:00,6/6/2012 16:00,East,13.8,
2012,6/6/2012,17:00,6/6/2012 17:00,East,13.3,
2012,6/6/2012,18:00,6/6/2012 18:00,East,12.8,
2012,6/6/2012,19:00,6/6/2012 19:00,East,11.8,
2012,6/6/2012,20:00,6/6/2012 20:00,East,11.3,
2012,6/6/2012,21:00,6/6/2012 21:00,East,10.8,
2012,6/6/2012,22:00,6/6/2012 22:00,East,10.3,
2012,6/6/2012,23:00,6/6/2012 23:00,East,9.8,
2012,6/7/2012,0:00,6/7/2012 0:00,East,9.3,
2012,6/7/2012,1:00,6/7/2012 1:00,East,9,
2012,6/7/2012,2:00,6/7/2012 2:00,East,8.8,
2012,6/7/2012,3:00,6/7/2012 3:00,East,8.3,
2012,6/7/2012,4:00,6/7/2012 4:00,East,8.3,
2012,6/7/2012,5:00,6/7/2012 5:00,East,8,
2012,6/7/2012,6:00,6/7/2012 6:00,East,8,
2012,6/7/2012,7:00,6/7/2012 7:00,East,8.3,
2012,6/7/2012,8:00,6/7/2012 8:00,East,8.8,
2012,6/7/2012,9:00,6/7/2012 9:00,East,9.5,
2012,6/7/2012,10:00,6/7/2012 10:00,East,10,
2012,6/7/2012,11:00,6/7/2012 11:00,East,11,
2012,6/7/2012,12:00,6/7/2012 12:00,East,13,
2012,6/7/2012,13:00,6/7/2012 13:00,East,14.5,
2012,6/7/2012,14:00,6/7/2012 14:00,East,14.8,
2012,6/7/2012,15:00,6/7/2012 15:00,East,16.5,
2012,6/7/2012,16:00,6/7/2012 16:00,East,16.8,
2012,6/7/2012,17:00,6/7/2012 17:00,East,16.8,
2012,6/7/2012,18:00,6/7/2012 18:00,East,16.5,
2012,6/7/2012,19:00,6/7/2012 19:00,East,16.3,
2012,6/7/2012,20:00,6/7/2012 20:00,East,14.8,
2012,6/7/2012,21:00,6/7/2012 21:00,East,13.8,
2012,6/7/2012,22:00,6/7/2012 22:00,East,13,
2012,6/7/2012,23:00,6/7/2012 23:00,East,12,
2012,6/8/2012,0:00,6/8/2012 0:00,East,11,
2012,6/8/2012,1:00,6/8/2012 1:00,East,10,
2012,6/8/2012,2:00,6/8/2012 2:00,East,9.3,
2012,6/8/2012,3:00,6/8/2012 3:00,East,8.5,
2012,6/8/2012,4:00,6/8/2012 4:00,East,8,
2012,6/8/2012,5:00,6/8/2012 5:00,East,7.8,
2012,6/8/2012,6:00,6/8/2012 6:00,East,7.5,
2012,6/8/2012,7:00,6/8/2012 7:00,East,7.3,
2012,6/8/2012,8:00,6/8/2012 8:00,East,7.5,
2012,6/8/2012,9:00,6/8/2012 9:00,East,8,
2012,6/8/2012,10:00,6/8/2012 10:00,East,8.8,
2012,6/8/2012,11:00,6/8/2012 11:00,East,10,
2012,6/8/2012,12:00,6/8/2012 12:00,East,10.8,
2012,6/8/2012,13:00,6/8/2012 13:00,East,12.3,
2012,6/8/2012,14:00,6/8/2012 14:00,East,14.5,
2012,6/8/2012,15:00,6/8/2012 15:00,East,16.3,
2012,6/8/2012,16:00,6/8/2012 16:00,East,17.5,
2012,6/8/2012,17:00,6/8/2012 17:00,East,18.3,
2012,6/8/2012,18:00,6/8/2012 18:00,East,17.8,
2012,6/8/2012,19:00,6/8/2012 19:00,East,16.8,
2012,6/8/2012,20:00,6/8/2012 20:00,East,15.5,
2012,6/8/2012,21:00,6/8/2012 21:00,East,14,
2012,6/8/2012,22:00,6/8/2012 22:00,East,13,
2012,6/8/2012,23:00,6/8/2012 23:00,East,12.3,
2012,6/9/2012,0:00,6/9/2012 0:00,East,11.8,
2012,6/9/2012,1:00,6/9/2012 1:00,East,10.8,
2012,6/9/2012,2:00,6/9/2012 2:00,East,10.3,
2012,6/9/2012,3:00,6/9/2012 3:00,East,9.8,
2012,6/9/2012,4:00,6/9/2012 4:00,East,9.3,
2012,6/9/2012,5:00,6/9/2012 5:00,East,8.8,
2012,6/9/2012,6:00,6/9/2012 6:00,East,9,
2012,6/9/2012,7:00,6/9/2012 7:00,East,10,
2012,6/9/2012,8:00,6/9/2012 8:00,East,11,
2012,6/9/2012,9:00,6/9/2012 9:00,East,12,
2012,6/9/2012,10:00,6/9/2012 10:00,East,13.8,
2012,6/9/2012,11:00,6/9/2012 11:00,East,15.5,
2012,6/9/2012,12:00,6/9/2012 12:00,East,17.3,
2012,6/9/2012,13:00,6/9/2012 13:00,East,18.5,
2012,6/9/2012,14:00,6/9/2012 14:00,East,20,
2012,6/9/2012,15:00,6/9/2012 15:00,East,21,
2012,6/9/2012,16:00,6/9/2012 16:00,East,21.3,
2012,6/9/2012,17:00,6/9/2012 17:00,East,20.5,
2012,6/9/2012,18:00,6/9/2012 18:00,East,19.5,
2012,6/9/2012,19:00,6/9/2012 19:00,East,18.5,
2012,6/9/2012,20:00,6/9/2012 20:00,East,16.5,
2012,6/9/2012,21:00,6/9/2012 21:00,East,14.5,
2012,6/9/2012,22:00,6/9/2012 22:00,East,13.5,
2012,6/9/2012,23:00,6/9/2012 23:00,East,12,
2012,6/10/2012,0:00,6/10/2012 0:00,East,10.8,
2012,6/10/2012,1:00,6/10/2012 1:00,East,9.5,
2012,6/10/2012,2:00,6/10/2012 2:00,East,9,
2012,6/10/2012,3:00,6/10/2012 3:00,East,8,
2012,6/10/2012,4:00,6/10/2012 4:00,East,7.5,
2012,6/10/2012,5:00,6/10/2012 5:00,East,7,
2012,6/10/2012,6:00,6/10/2012 6:00,East,7,
2012,6/10/2012,7:00,6/10/2012 7:00,East,7.8,
2012,6/10/2012,8:00,6/10/2012 8:00,East,9,
2012,6/10/2012,9:00,6/10/2012 9:00,East,10.8,
2012,6/10/2012,10:00,6/10/2012 10:00,East,12.5,
2012,6/10/2012,11:00,6/10/2012 11:00,East,14.5,
2012,6/10/2012,12:00,6/10/2012 12:00,East,16.5,
2012,6/10/2012,13:00,6/10/2012 13:00,East,18,
2012,6/10/2012,14:00,6/10/2012 14:00,East,19.5,
2012,6/10/2012,15:00,6/10/2012 15:00,East,20.3,
2012,6/10/2012,16:00,6/10/2012 16:00,East,20.8,
2012,6/10/2012,17:00,6/10/2012 17:00,East,20.5,
2012,6/10/2012,18:00,6/10/2012 18:00,East,20,
2012,6/10/2012,19:00,6/10/2012 19:00,East,18.8,
2012,6/10/2012,20:00,6/10/2012 20:00,East,16.8,
2012,6/10/2012,21:00,6/10/2012 21:00,East,15,
2012,6/10/2012,22:00,6/10/2012 22:00,East,14,
2012,6/10/2012,23:00,6/10/2012 23:00,East,12.5,
2012,6/11/2012,0:00,6/11/2012 0:00,East,11.3,
2012,6/11/2012,1:00,6/11/2012 1:00,East,10.3,
2012,6/11/2012,2:00,6/11/2012 2:00,East,9.5,
2012,6/11/2012,3:00,6/11/2012 3:00,East,8.5,
2012,6/11/2012,4:00,6/11/2012 4:00,East,8,
2012,6/11/2012,5:00,6/11/2012 5:00,East,7.3,
2012,6/11/2012,6:00,6/11/2012 6:00,East,7.5,
2012,6/11/2012,7:00,6/11/2012 7:00,East,8,
2012,6/11/2012,8:00,6/11/2012 8:00,East,9,
2012,6/11/2012,9:00,6/11/2012 9:00,East,10.8,
2012,6/11/2012,10:00,6/11/2012 10:00,East,13,
2012,6/11/2012,11:00,6/11/2012 11:00,East,15.3,
2012,6/11/2012,12:00,6/11/2012 12:00,East,17.3,
2012,6/11/2012,13:00,6/11/2012 13:00,East,18.8,
2012,6/11/2012,14:00,6/11/2012 14:00,East,20.3,
2012,6/11/2012,15:00,6/11/2012 15:00,East,20.8,
2012,6/11/2012,16:00,6/11/2012 16:00,East,20.8,
2012,6/11/2012,17:00,6/11/2012 17:00,East,20.5,
2012,6/11/2012,18:00,6/11/2012 18:00,East,19.5,
2012,6/11/2012,19:00,6/11/2012 19:00,East,18.5,
2012,6/11/2012,20:00,6/11/2012 20:00,East,17.3,
2012,6/11/2012,21:00,6/11/2012 21:00,East,15.5,
2012,6/11/2012,22:00,6/11/2012 22:00,East,14.3,
2012,6/11/2012,23:00,6/11/2012 23:00,East,12.8,
2012,6/12/2012,0:00,6/12/2012 0:00,East,11.8,
2012,6/12/2012,1:00,6/12/2012 1:00,East,10.8,
2012,6/12/2012,2:00,6/12/2012 2:00,East,9.8,
2012,6/12/2012,3:00,6/12/2012 3:00,East,9.3,
2012,6/12/2012,4:00,6/12/2012 4:00,East,8.5,
2012,6/12/2012,5:00,6/12/2012 5:00,East,7.8,
2012,6/12/2012,6:00,6/12/2012 6:00,East,7.8,
2012,6/12/2012,7:00,6/12/2012 7:00,East,8.5,
2012,6/12/2012,8:00,6/12/2012 8:00,East,9.8,
2012,6/12/2012,9:00,6/12/2012 9:00,East,11.5,
2012,6/12/2012,10:00,6/12/2012 10:00,East,13.3,
2012,6/12/2012,11:00,6/12/2012 11:00,East,15,
2012,6/12/2012,12:00,6/12/2012 12:00,East,17,
2012,6/12/2012,13:00,6/12/2012 13:00,East,18.5,
2012,6/12/2012,14:00,6/12/2012 14:00,East,19.8,
2012,6/12/2012,15:00,6/12/2012 15:00,East,20.8,
2012,6/12/2012,16:00,6/12/2012 16:00,East,20.8,
2012,6/12/2012,17:00,6/12/2012 17:00,East,20.3,
2012,6/12/2012,18:00,6/12/2012 18:00,East,19.5,
2012,6/12/2012,19:00,6/12/2012 19:00,East,18.3,
2012,6/12/2012,20:00,6/12/2012 20:00,East,16,
2012,6/12/2012,21:00,6/12/2012 21:00,East,14.5,
2012,6/12/2012,22:00,6/12/2012 22:00,East,13,
2012,6/12/2012,23:00,6/12/2012 23:00,East,12.3,
2012,6/13/2012,0:00,6/13/2012 0:00,East,11.3,
2012,6/13/2012,1:00,6/13/2012 1:00,East,10.5,
2012,6/13/2012,2:00,6/13/2012 2:00,East,9.5,
2012,6/13/2012,3:00,6/13/2012 3:00,East,9.3,
2012,6/13/2012,4:00,6/13/2012 4:00,East,8.8,
2012,6/13/2012,5:00,6/13/2012 5:00,East,8.5,
2012,6/13/2012,6:00,6/13/2012 6:00,East,8.8,
2012,6/13/2012,7:00,6/13/2012 7:00,East,8.8,
2012,6/13/2012,8:00,6/13/2012 8:00,East,10,
2012,6/13/2012,9:00,6/13/2012 9:00,East,11,
2012,6/13/2012,10:00,6/13/2012 10:00,East,12.8,
2012,6/13/2012,11:00,6/13/2012 11:00,East,14.3,
2012,6/13/2012,12:00,6/13/2012 12:00,East,14,
2012,6/13/2012,13:00,6/13/2012 13:00,East,14.3,
2012,6/13/2012,14:00,6/13/2012 14:00,East,14.5,
2012,6/13/2012,15:00,6/13/2012 15:00,East,14,
2012,6/13/2012,16:00,6/13/2012 16:00,East,13.8,
2012,6/13/2012,17:00,6/13/2012 17:00,East,13.3,
2012,6/13/2012,18:00,6/13/2012 18:00,East,12.8,
2012,6/13/2012,19:00,6/13/2012 19:00,East,12.8,
2012,6/13/2012,20:00,6/13/2012 20:00,East,12.3,
2012,6/13/2012,21:00,6/13/2012 21:00,East,12,
2012,6/13/2012,22:00,6/13/2012 22:00,East,11.3,
2012,6/13/2012,23:00,6/13/2012 23:00,East,10.8,
2012,6/14/2012,0:00,6/14/2012 0:00,East,10.3,
2012,6/14/2012,1:00,6/14/2012 1:00,East,9.8,
2012,6/14/2012,2:00,6/14/2012 2:00,East,9.3,
2012,6/14/2012,3:00,6/14/2012 3:00,East,8.8,
2012,6/14/2012,4:00,6/14/2012 4:00,East,8.8,
2012,6/14/2012,5:00,6/14/2012 5:00,East,8.8,
2012,6/14/2012,6:00,6/14/2012 6:00,East,8.5,
2012,6/14/2012,7:00,6/14/2012 7:00,East,8.8,
2012,6/14/2012,8:00,6/14/2012 8:00,East,8.8,
2012,6/14/2012,9:00,6/14/2012 9:00,East,9,
2012,6/14/2012,10:00,6/14/2012 10:00,East,9,
2012,6/14/2012,11:00,6/14/2012 11:00,East,9.5,
2012,6/14/2012,12:00,6/14/2012 12:00,East,9.8,
2012,6/14/2012,13:00,6/14/2012 13:00,East,10.8,
2012,6/14/2012,14:00,6/14/2012 14:00,East,12.5,
2012,6/14/2012,15:00,6/14/2012 15:00,East,12.8,
2012,6/14/2012,16:00,6/14/2012 16:00,East,12,
2012,6/14/2012,17:00,6/14/2012 17:00,East,11.3,
2012,6/14/2012,18:00,6/14/2012 18:00,East,10.8,
2012,6/14/2012,19:00,6/14/2012 19:00,East,10.5,
2012,6/14/2012,20:00,6/14/2012 20:00,East,10.3,
2012,6/14/2012,21:00,6/14/2012 21:00,East,9.8,
2012,6/14/2012,22:00,6/14/2012 22:00,East,9.5,
2012,6/14/2012,23:00,6/14/2012 23:00,East,9.3,
2012,6/15/2012,0:00,6/15/2012 0:00,East,8.8,
2012,6/15/2012,1:00,6/15/2012 1:00,East,8.8,
2012,6/15/2012,2:00,6/15/2012 2:00,East,8.8,
2012,6/15/2012,3:00,6/15/2012 3:00,East,8.3,
2012,6/15/2012,4:00,6/15/2012 4:00,East,8.3,
2012,6/15/2012,5:00,6/15/2012 5:00,East,8.3,
2012,6/15/2012,6:00,6/15/2012 6:00,East,8,
2012,6/15/2012,7:00,6/15/2012 7:00,East,8.3,
2012,6/15/2012,8:00,6/15/2012 8:00,East,9,
2012,6/15/2012,9:00,6/15/2012 9:00,East,9,
2012,6/15/2012,10:00,6/15/2012 10:00,East,9.3,
2012,6/15/2012,11:00,6/15/2012 11:00,East,9.3,
2012,6/15/2012,12:00,6/15/2012 12:00,East,9.8,
2012,6/15/2012,13:00,6/15/2012 13:00,East,10.3,
2012,6/15/2012,14:00,6/15/2012 14:00,East,10.3,
2012,6/15/2012,15:00,6/15/2012 15:00,East,10.8,
2012,6/15/2012,16:00,6/15/2012 16:00,East,11,
2012,6/15/2012,17:00,6/15/2012 17:00,East,11,
2012,6/15/2012,18:00,6/15/2012 18:00,East,11.3,
2012,6/15/2012,19:00,6/15/2012 19:00,East,10.8,
2012,6/15/2012,20:00,6/15/2012 20:00,East,10.8,
2012,6/15/2012,21:00,6/15/2012 21:00,East,10.3,
2012,6/15/2012,22:00,6/15/2012 22:00,East,10,
2012,6/15/2012,23:00,6/15/2012 23:00,East,9.5,
2012,6/16/2012,0:00,6/16/2012 0:00,East,9,
2012,6/16/2012,1:00,6/16/2012 1:00,East,9,
2012,6/16/2012,2:00,6/16/2012 2:00,East,8.5,
2012,6/16/2012,3:00,6/16/2012 3:00,East,8.5,
2012,6/16/2012,4:00,6/16/2012 4:00,East,8,
2012,6/16/2012,5:00,6/16/2012 5:00,East,8,
2012,6/16/2012,6:00,6/16/2012 6:00,East,8.3,
2012,6/16/2012,7:00,6/16/2012 7:00,East,8.5,
2012,6/16/2012,8:00,6/16/2012 8:00,East,8.5,
2012,6/16/2012,9:00,6/16/2012 9:00,East,8.8,
2012,6/16/2012,10:00,6/16/2012 10:00,East,10.3,
2012,6/16/2012,11:00,6/16/2012 11:00,East,11.5,
2012,6/16/2012,12:00,6/16/2012 12:00,East,12.5,
2012,6/16/2012,13:00,6/16/2012 13:00,East,14.3,
2012,6/16/2012,14:00,6/16/2012 14:00,East,15.8,
2012,6/16/2012,15:00,6/16/2012 15:00,East,16.3,
2012,6/16/2012,16:00,6/16/2012 16:00,East,16.5,
2012,6/16/2012,17:00,6/16/2012 17:00,East,16.8,
2012,6/16/2012,18:00,6/16/2012 18:00,East,16.5,
2012,6/16/2012,19:00,6/16/2012 19:00,East,15.8,
2012,6/16/2012,20:00,6/16/2012 20:00,East,14.5,
2012,6/16/2012,21:00,6/16/2012 21:00,East,13.3,
2012,6/16/2012,22:00,6/16/2012 22:00,East,12.3,
2012,6/16/2012,23:00,6/16/2012 23:00,East,11.5,
2012,6/17/2012,0:00,6/17/2012 0:00,East,10.5,
2012,6/17/2012,1:00,6/17/2012 1:00,East,10,
2012,6/17/2012,2:00,6/17/2012 2:00,East,9,
2012,6/17/2012,3:00,6/17/2012 3:00,East,8.5,
2012,6/17/2012,4:00,6/17/2012 4:00,East,8,
2012,6/17/2012,5:00,6/17/2012 5:00,East,7.8,
2012,6/17/2012,6:00,6/17/2012 6:00,East,8.3,
2012,6/17/2012,7:00,6/17/2012 7:00,East,8.8,
2012,6/17/2012,8:00,6/17/2012 8:00,East,9.8,
2012,6/17/2012,9:00,6/17/2012 9:00,East,11.3,
2012,6/17/2012,10:00,6/17/2012 10:00,East,13,
2012,6/17/2012,11:00,6/17/2012 11:00,East,14.8,
2012,6/17/2012,12:00,6/17/2012 12:00,East,16.5,
2012,6/17/2012,13:00,6/17/2012 13:00,East,18,
2012,6/17/2012,14:00,6/17/2012 14:00,East,19.5,
2012,6/17/2012,15:00,6/17/2012 15:00,East,20,
2012,6/17/2012,16:00,6/17/2012 16:00,East,20.8,
2012,6/17/2012,17:00,6/17/2012 17:00,East,20.8,
2012,6/17/2012,18:00,6/17/2012 18:00,East,20.5,
2012,6/17/2012,19:00,6/17/2012 19:00,East,19.8,
2012,6/17/2012,20:00,6/17/2012 20:00,East,18.3,
2012,6/17/2012,21:00,6/17/2012 21:00,East,16.8,
2012,6/17/2012,22:00,6/17/2012 22:00,East,15.5,
2012,6/17/2012,23:00,6/17/2012 23:00,East,14.5,
2012,6/18/2012,0:00,6/18/2012 0:00,East,14,
2012,6/18/2012,1:00,6/18/2012 1:00,East,13,
2012,6/18/2012,2:00,6/18/2012 2:00,East,12.5,
2012,6/18/2012,3:00,6/18/2012 3:00,East,12,
2012,6/18/2012,4:00,6/18/2012 4:00,East,11.5,
2012,6/18/2012,5:00,6/18/2012 5:00,East,11.3,
2012,6/18/2012,6:00,6/18/2012 6:00,East,11,
2012,6/18/2012,7:00,6/18/2012 7:00,East,11.5,
2012,6/18/2012,8:00,6/18/2012 8:00,East,12,
2012,6/18/2012,9:00,6/18/2012 9:00,East,12.5,
2012,6/18/2012,10:00,6/18/2012 10:00,East,13.3,
2012,6/18/2012,11:00,6/18/2012 11:00,East,13.8,
2012,6/18/2012,12:00,6/18/2012 12:00,East,14.8,
2012,6/18/2012,13:00,6/18/2012 13:00,East,16.8,
2012,6/18/2012,14:00,6/18/2012 14:00,East,18.8,
2012,6/18/2012,15:00,6/18/2012 15:00,East,16.8,
2011,5/24/2011,1:00,5/24/2011 1:00,Ice,1.5,Ice2011RGR.1
2011,5/24/2011,2:00,5/24/2011 2:00,Ice,1,Ice2011RGR.1
2011,5/24/2011,3:00,5/24/2011 3:00,Ice,1,Ice2011RGR.1
2011,5/24/2011,4:00,5/24/2011 4:00,Ice,0.5,Ice2011RGR.1
2011,5/24/2011,5:00,5/24/2011 5:00,Ice,0.5,Ice2011RGR.1
2011,5/24/2011,6:00,5/24/2011 6:00,Ice,0.5,Ice2011RGR.1
2011,5/24/2011,7:00,5/24/2011 7:00,Ice,1,Ice2011RGR.1
2011,5/24/2011,8:00,5/24/2011 8:00,Ice,1.5,Ice2011RGR.1
2011,5/24/2011,9:00,5/24/2011 9:00,Ice,3,Ice2011RGR.1
2011,5/24/2011,10:00,5/24/2011 10:00,Ice,4,Ice2011RGR.1
2011,5/24/2011,11:00,5/24/2011 11:00,Ice,4.5,Ice2011RGR.1
2011,5/24/2011,12:00,5/24/2011 12:00,Ice,5.5,Ice2011RGR.1
2011,5/24/2011,13:00,5/24/2011 13:00,Ice,8.5,Ice2011RGR.1
2011,5/24/2011,14:00,5/24/2011 14:00,Ice,11,Ice2011RGR.1
2011,5/24/2011,15:00,5/24/2011 15:00,Ice,13,Ice2011RGR.1
2011,5/24/2011,16:00,5/24/2011 16:00,Ice,14,Ice2011RGR.1
2011,5/24/2011,17:00,5/24/2011 17:00,Ice,14,Ice2011RGR.1
2011,5/24/2011,18:00,5/24/2011 18:00,Ice,13.5,Ice2011RGR.1
2011,5/24/2011,19:00,5/24/2011 19:00,Ice,12.5,Ice2011RGR.1
2011,5/24/2011,20:00,5/24/2011 20:00,Ice,11,Ice2011RGR.1
2011,5/24/2011,21:00,5/24/2011 21:00,Ice,8,Ice2011RGR.1
2011,5/24/2011,22:00,5/24/2011 22:00,Ice,6,Ice2011RGR.1
2011,5/24/2011,23:00,5/24/2011 23:00,Ice,3.5,Ice2011RGR.1
2011,5/25/2011,0:00,5/25/2011 0:00,Ice,2.5,Ice2011RGR.1
2011,5/25/2011,1:00,5/25/2011 1:00,Ice,2,Ice2011RGR.1
2011,5/25/2011,2:00,5/25/2011 2:00,Ice,1,Ice2011RGR.1
2011,5/25/2011,3:00,5/25/2011 3:00,Ice,1,Ice2011RGR.1
2011,5/25/2011,4:00,5/25/2011 4:00,Ice,0.5,Ice2011RGR.1
2011,5/25/2011,5:00,5/25/2011 5:00,Ice,0.5,Ice2011RGR.1
2011,5/25/2011,6:00,5/25/2011 6:00,Ice,0.5,Ice2011RGR.1
2011,5/25/2011,7:00,5/25/2011 7:00,Ice,1,Ice2011RGR.1
2011,5/25/2011,8:00,5/25/2011 8:00,Ice,2,Ice2011RGR.1
2011,5/25/2011,9:00,5/25/2011 9:00,Ice,3,Ice2011RGR.1
2011,5/25/2011,10:00,5/25/2011 10:00,Ice,4,Ice2011RGR.1
2011,5/25/2011,11:00,5/25/2011 11:00,Ice,5,Ice2011RGR.1
2011,5/25/2011,12:00,5/25/2011 12:00,Ice,8.5,Ice2011RGR.1
2011,5/25/2011,13:00,5/25/2011 13:00,Ice,12,Ice2011RGR.1
2011,5/25/2011,14:00,5/25/2011 14:00,Ice,14,Ice2011RGR.1
2011,5/25/2011,15:00,5/25/2011 15:00,Ice,15.5,Ice2011RGR.1
2011,5/25/2011,16:00,5/25/2011 16:00,Ice,16,Ice2011RGR.1
2011,5/25/2011,17:00,5/25/2011 17:00,Ice,16.5,Ice2011RGR.1
2011,5/25/2011,18:00,5/25/2011 18:00,Ice,16,Ice2011RGR.1
2011,5/25/2011,19:00,5/25/2011 19:00,Ice,15,Ice2011RGR.1
2011,5/25/2011,20:00,5/25/2011 20:00,Ice,13,Ice2011RGR.1
2011,5/25/2011,21:00,5/25/2011 21:00,Ice,10,Ice2011RGR.1
2011,5/25/2011,22:00,5/25/2011 22:00,Ice,7.5,Ice2011RGR.1
2011,5/25/2011,23:00,5/25/2011 23:00,Ice,5.5,Ice2011RGR.1
2011,5/26/2011,0:00,5/26/2011 0:00,Ice,4,Ice2011RGR.1
2011,5/26/2011,1:00,5/26/2011 1:00,Ice,3,Ice2011RGR.1
2011,5/26/2011,2:00,5/26/2011 2:00,Ice,3,Ice2011RGR.1
2011,5/26/2011,3:00,5/26/2011 3:00,Ice,2.5,Ice2011RGR.1
2011,5/26/2011,4:00,5/26/2011 4:00,Ice,3,Ice2011RGR.1
2011,5/26/2011,5:00,5/26/2011 5:00,Ice,3,Ice2011RGR.1
2011,5/26/2011,6:00,5/26/2011 6:00,Ice,1,Ice2011RGR.1
2011,5/26/2011,7:00,5/26/2011 7:00,Ice,3,Ice2011RGR.1
2011,5/26/2011,8:00,5/26/2011 8:00,Ice,3,Ice2011RGR.1
2011,5/26/2011,9:00,5/26/2011 9:00,Ice,4,Ice2011RGR.1
2011,5/26/2011,10:00,5/26/2011 10:00,Ice,5,Ice2011RGR.1
2011,5/26/2011,11:00,5/26/2011 11:00,Ice,6,Ice2011RGR.1
2011,5/26/2011,12:00,5/26/2011 12:00,Ice,8,Ice2011RGR.1
2011,5/26/2011,13:00,5/26/2011 13:00,Ice,10.5,Ice2011RGR.1
2011,5/26/2011,14:00,5/26/2011 14:00,Ice,12.5,Ice2011RGR.1
2011,5/26/2011,15:00,5/26/2011 15:00,Ice,15,Ice2011RGR.1
2011,5/26/2011,16:00,5/26/2011 16:00,Ice,15.5,Ice2011RGR.1
2011,5/26/2011,17:00,5/26/2011 17:00,Ice,15,Ice2011RGR.1
2011,5/26/2011,18:00,5/26/2011 18:00,Ice,13.5,Ice2011RGR.1
2011,5/26/2011,19:00,5/26/2011 19:00,Ice,11.5,Ice2011RGR.1
2011,5/26/2011,20:00,5/26/2011 20:00,Ice,9,Ice2011RGR.1
2011,5/26/2011,21:00,5/26/2011 21:00,Ice,6,Ice2011RGR.1
2011,5/26/2011,22:00,5/26/2011 22:00,Ice,4,Ice2011RGR.1
2011,5/26/2011,23:00,5/26/2011 23:00,Ice,2,Ice2011RGR.1
2011,5/27/2011,0:00,5/27/2011 0:00,Ice,1.5,Ice2011RGR.1
2011,5/27/2011,1:00,5/27/2011 1:00,Ice,0.5,Ice2011RGR.1
2011,5/27/2011,2:00,5/27/2011 2:00,Ice,0,Ice2011RGR.1
2011,5/27/2011,3:00,5/27/2011 3:00,Ice,-0.5,Ice2011RGR.1
2011,5/27/2011,4:00,5/27/2011 4:00,Ice,0,Ice2011RGR.1
2011,5/27/2011,5:00,5/27/2011 5:00,Ice,0,Ice2011RGR.1
2011,5/27/2011,6:00,5/27/2011 6:00,Ice,0,Ice2011RGR.1
2011,5/27/2011,7:00,5/27/2011 7:00,Ice,0,Ice2011RGR.1
2011,5/27/2011,8:00,5/27/2011 8:00,Ice,0.5,Ice2011RGR.1
2011,5/27/2011,9:00,5/27/2011 9:00,Ice,1,Ice2011RGR.1
2011,5/27/2011,10:00,5/27/2011 10:00,Ice,1.5,Ice2011RGR.1
2011,5/27/2011,11:00,5/27/2011 11:00,Ice,2,Ice2011RGR.1
2011,5/27/2011,12:00,5/27/2011 12:00,Ice,3,Ice2011RGR.1
2011,5/27/2011,13:00,5/27/2011 13:00,Ice,4.5,Ice2011RGR.1
2011,5/27/2011,14:00,5/27/2011 14:00,Ice,5.5,Ice2011RGR.1
