date,time,temperature,dewpoint,humidity,wind_speed,wind_gust_speed,wind_dir_degrees,wind_dir,pressure,windchill,heatindex,precip,precip_rate,precip_1hr,precip_today,solarradiation,uv_index,temperature_indoor,humidity_indoor,software_type,event,conditions
2/20/2018,5:50:00,-24,-26,84,9.3,,50,NE,1005,-31.6,,,,,,,,,,,Mostly Cloudy,
2/20/2018,6:50:00,-24,-27,77,9.3,,60,ENE,1005,-31.6,,,,,,,,,,,Light Snow Showers,
2/20/2018,8:50:00,-23,-26,77,11.1,,250,WSW,1004,-31.3,,,,,,,,,,,Mostly Cloudy,
2/20/2018,9:50:00,-24,-27,77,5.6,,70,ENE,1004,-29.2,,,,,,,,,,,Light Ice Crystals,
2/20/2018,10:50:00,-23,-25,84,7.4,,240,WSW,1004,-29.4,,,,,,,,,,,Mostly Cloudy,
2/20/2018,11:50:00,-21,-24,77,3.7,,0,Variable,1005,,,,,,,,,,,,Mostly Cloudy,
2/20/2018,12:50:00,-23,-26,77,9.3,,60,ENE,1005,-30.4,,,,,,,,,,,Light Snow Showers,
2/20/2018,13:50:00,-23,-25,84,9.3,,40,NE,1005,-30.4,,,,,,,,,,,Mostly Cloudy,
2/20/2018,14:50:00,-23,-25,84,9.3,,70,ENE,1006,-30.4,,,,,,,,,,,Mostly Cloudy,
2/20/2018,15:50:00,-23,-26,77,7.4,,60,ENE,1006,-29.4,,,,,,,,,,,Mostly Cloudy,
2/20/2018,16:50:00,-22,-26,71,7.4,,60,ENE,1007,-28.2,,,,,,,,,,,Mostly Cloudy,
2/20/2018,17:50:00,-24,-27,77,9.3,,70,ENE,1007,-31.6,,,,,,,,,,,Mostly Cloudy,
2/20/2018,18:50:00,-26,-29,77,9.3,,60,ENE,1007,-34,,,,,,,,,,,Mostly Cloudy,
2/20/2018,19:50:00,-29,-32,76,14.8,,60,ENE,1007,-40.1,,,,,,,,,,,Mostly Cloudy,
2/20/2018,20:50:00,-27,-31,70,13,,60,ENE,1007,-36.9,,,,,,,,,,,Unknown,
2/20/2018,21:50:00,-29,-33,69,9.3,,60,ENE,1007,-37.5,,,,,,,,,,,Unknown,
2/20/2018,22:50:00,-31,-35,69,14.8,,50,NE,1007,-42.5,,,,,,,,,,,Unknown,
2/20/2018,23:50:00,-30,-33,76,13,,60,ENE,1007,-40.5,,,,,,,,,,,Unknown,
2/21/2018,0:50:00,-33,-37,69,9.3,,40,NE,1008,-42.3,,,,,,,,,,,Unknown,
2/21/2018,1:50:00,-33,-37,69,9.3,,60,ENE,1007,-42.3,,,,,,,,,,,Unknown,
2/21/2018,2:50:00,-33,-38,62,13,,60,ENE,1007,-44.2,,,,,,,,,,,Unknown,
2/21/2018,3:50:00,-32,-36,69,9.3,,50,NE,1008,-41.1,,,,,,,,,,,Unknown,
2/21/2018,4:50:00,-34,-38,68,5.6,,80,East,1007,-40.7,,,,,,,,,,,Scattered Clouds,
2/21/2018,5:50:00,-34,-38,68,9.3,,80,East,1007,-43.5,,,,,,,,,,,Mostly Cloudy,
2/21/2018,6:50:00,-34,-38,68,13,,60,ENE,1006,-45.4,,,,,,,,,,,Mostly Cloudy,
2/21/2018,7:50:00,-31,-35,69,11.1,,60,ENE,1006,-40.9,,,,,,,,,,,Mostly Cloudy,
2/21/2018,8:50:00,-33,-36,75,11.1,,50,NE,1006,-43.3,,,,,,,,,,,Mostly Cloudy,
2/21/2018,9:50:00,-32,-36,69,13,,60,ENE,1005,-43,,,,,,,,,,,Mostly Cloudy,
2/21/2018,10:50:00,-29,-32,76,13,,70,ENE,1005,-39.3,,,,,,,,,,,Mostly Cloudy,
2/21/2018,11:50:00,-29,-33,69,9.3,,60,ENE,1004,-37.5,,,,,,,,,,,Mostly Cloudy,
2/21/2018,12:50:00,-29,-32,76,13,,50,NE,1004,-39.3,,,,,,,,,,,Light Snow Showers,
2/21/2018,13:50:00,-28,-31,76,13,,50,NE,1003,-38.1,,,,,,,,,,,Partly Cloudy,
2/21/2018,14:50:00,-27,-31,70,9.3,,60,ENE,1002,-35.1,,,,,,,,,,,Mostly Cloudy,
2/21/2018,15:50:00,-27,-30,76,5.6,,80,East,1001,-32.7,,,,,,,,,,,Mostly Cloudy,
2/21/2018,16:50:00,-27,-31,70,1.9,,70,ENE,1000,,,,,,,,,,,,Overcast,
2/21/2018,17:50:00,-27,-31,70,3.7,,40,NE,998,,,,,,,,,,,,Light Snow Grains,
2/21/2018,18:50:00,-28,-31,76,9.3,,70,ENE,997,-36.3,,,,,,,,,,,Light Snow Grains,
2/21/2018,19:50:00,-27,-30,76,13,,60,ENE,996,-36.9,,,,,,,,,,,Light Snow Grains,
2/21/2018,20:50:00,-27,-30,76,7.4,,50,NE,995,-34,,,,,,,,,,,Light Snow,
2/21/2018,21:50:00,-26,-30,70,7.4,,70,ENE,993,-32.9,,,,,,,,,,,Light Snow,
2/21/2018,22:50:00,-27,-30,76,9.3,,50,NE,992,-35.1,,,,,,,,,,,Light Snow,
2/21/2018,23:50:00,-26,-29,77,7.4,,60,ENE,991,-32.9,,,,,,,,,,,Light Snow,
2/22/2018,0:50:00,-27,-30,76,9.3,,50,NE,992,-35.1,,,,,,,,,,,Light Snow Grains,
2/22/2018,1:50:00,-26,-29,77,13,,60,ENE,993,-35.7,,,,,,,,,,,Light Ice Crystals,
2/22/2018,2:50:00,-26,-29,77,11.1,,60,ENE,993,-34.9,,,,,,,,,,,Overcast,
2/22/2018,3:50:00,-26,-29,77,11.1,,70,ENE,994,-34.9,,,,,,,,,,,Overcast,
2/22/2018,4:50:00,-25,-29,70,3.7,,0,Variable,994,,,,,,,,,,,,Overcast,
2/22/2018,5:50:00,-26,-29,77,5.6,,60,ENE,995,-31.5,,,,,,,,,,,Overcast,
2/22/2018,6:50:00,-26,-29,77,7.4,,80,East,995,-32.9,,,,,,,,,,,Overcast,
2/22/2018,7:50:00,-27,-30,76,9.3,,70,ENE,995,-35.1,,,,,,,,,,,Mostly Cloudy,
2/22/2018,8:50:00,-27,-30,76,5.6,,80,East,995,-32.7,,,,,,,,,,,Mostly Cloudy,
2/22/2018,9:50:00,-27,-31,70,9.3,,60,ENE,995,-35.1,,,,,,,,,,,Mostly Cloudy,
2/22/2018,10:50:00,-28,-31,76,9.3,,70,ENE,994,-36.3,,,,,,,,,,,Mist,
2/22/2018,11:50:00,-26,-29,77,1.9,,80,East,994,,,,,,,,,,,,Unknown,
2/22/2018,12:50:00,-29,-33,69,13,,80,East,994,-39.3,,,,,,,,,,,Unknown,
2/22/2018,13:50:00,-29,-32,76,9.3,,70,ENE,994,-37.5,,,,,,,,,,,Mostly Cloudy,
2/22/2018,14:50:00,-28,-31,76,9.3,,60,ENE,994,-36.3,,,,,,,,,,,Light Snow,
2/22/2018,15:50:00,-28,-32,70,13,,50,NE,995,-38.1,,,,,,,,,,,Light Ice Crystals,
2/22/2018,16:50:00,-28,-31,76,13,,50,NE,995,-38.1,,,,,,,,,,,Light Ice Crystals,
2/22/2018,17:50:00,-28,-31,76,13,,60,ENE,995,-38.1,,,,,,,,,,,Light Ice Crystals,
2/22/2018,18:50:00,-28,-31,76,14.8,,60,ENE,996,-38.8,,,,,,,,,,,Light Ice Crystals,
2/22/2018,19:50:00,-29,-33,69,14.8,,50,NE,996,-40.1,,,,,,,,,,,Light Ice Crystals,
2/22/2018,20:50:00,-29,-32,76,14.8,,60,ENE,997,-40.1,,,,,,,,,,,Light Ice Crystals,
2/22/2018,21:50:00,-29,-33,69,11.1,,60,ENE,997,-38.5,,,,,,,,,,,Light Ice Crystals,
2/22/2018,22:50:00,-29,-32,76,13,,60,ENE,997,-39.3,,,,,,,,,,,Light Snow Showers,
2/22/2018,23:50:00,-29,-32,76,9.3,,60,ENE,997,-37.5,,,,,,,,,,,Light Snow,
2/23/2018,0:50:00,-30,-34,69,7.4,,70,ENE,998,-37.5,,,,,,,,,,,Mostly Cloudy,
2/23/2018,1:50:00,-31,-34,76,7.4,,60,ENE,999,-38.7,,,,,,,,,,,Mostly Cloudy,
2/23/2018,2:50:00,-32,-36,69,13,,60,ENE,999,-43,,,,,,,,,,,Partly Cloudy,
2/23/2018,3:50:00,-32,-35,76,9.3,,60,ENE,1000,-41.1,,,,,,,,,,,Unknown,
2/23/2018,4:50:00,-33,-37,69,9.3,,60,ENE,1000,-42.3,,,,,,,,,,,Light Snow Showers,
2/23/2018,5:50:00,-34,-38,68,13,,60,ENE,1001,-45.4,,,,,,,,,,,Unknown,
2/23/2018,6:50:00,-33,-37,69,16.7,,60,ENE,1002,-45.7,,,,,,,,,,,Clear,
2/23/2018,7:50:00,-35,-39,68,16.7,,60,ENE,1002,-48.2,,,,,,,,,,,Partly Cloudy,
2/23/2018,8:50:00,-35,-39,68,16.7,,60,ENE,1002,-48.2,,,,,,,,,,,Partly Cloudy,
2/23/2018,9:50:00,-33,-37,69,14.8,,60,ENE,1003,-45,,,,,,,,,,,Partly Cloudy,
2/23/2018,10:50:00,-33,-37,69,14.8,,60,ENE,1003,-45,,,,,,,,,,,Clear,
2/23/2018,11:50:00,-33,-37,69,14.8,,60,ENE,1003,-45,,,,,,,,,,,Clear,
2/23/2018,13:20:00,-32,-36,69,13,,60,ENE,1002,-43,,,,,,,,,,,Clear,
2/23/2018,13:50:00,-31,-35,69,13,,60,ENE,1002,-41.8,,,,,,,,,,,Unknown,
2/23/2018,14:50:00,-31,-35,69,11.1,,60,ENE,1002,-40.9,,,,,,,,,,,Unknown,
2/23/2018,15:50:00,-32,-36,69,14.8,,60,ENE,1002,-43.8,,,,,,,,,,,Unknown,
2/23/2018,16:50:00,-34,-39,62,7.4,,50,NE,1001,-42.2,,,,,,,,,,,Unknown,
2/23/2018,17:50:00,-36,-40,68,11.1,,60,ENE,1001,-46.9,,,,,,,,,,,Unknown,
2/23/2018,18:50:00,-36,-40,68,13,,60,ENE,1001,-47.9,,,,,,,,,,,Unknown,
2/23/2018,19:50:00,-37,-41,68,14.8,,80,East,1000,-49.9,,,,,,,,,,,Unknown,
2/23/2018,20:50:00,-36,-40,68,9.3,,60,ENE,998,-45.8,,,,,,,,,,,Unknown,
2/23/2018,21:50:00,-38,-43,61,16.7,,50,NE,997,-51.9,,,,,,,,,,,Unknown,
2/23/2018,22:50:00,-36,-41,62,11.1,,60,ENE,995,-46.9,,,,,,,,,,,Scattered Clouds,
2/23/2018,23:50:00,-36,-40,68,11.1,,50,NE,993,-46.9,,,,,,,,,,,Light Ice Crystals,
2/24/2018,0:50:00,-37,-41,68,20.4,,50,NE,993,-52,,,,,,,,,,,Light Ice Crystals,
2/24/2018,1:50:00,-36,-40,68,14.8,,60,ENE,991,-48.7,,,,,,,,,,,Light Ice Crystals,
2/24/2018,2:50:00,-34,-38,68,5.6,,100,East,990,-40.7,,,,,,,,,,,Light Snow Grains,
2/24/2018,3:50:00,-34,-38,68,16.7,,40,NE,990,-46.9,,,,,,,,,,,Light Ice Crystals,
2/24/2018,4:50:00,-33,-37,69,16.7,,40,NE,989,-45.7,,,,,,,,,,,Light Ice Crystals,
2/24/2018,5:50:00,-33,-36,75,13,,60,ENE,989,-44.2,,,,,,,,,,,Light Snow Grains,
2/24/2018,6:50:00,-32,-36,69,11.1,,50,NE,988,-42.1,,,,,,,,,,,Light Snow Grains,
2/24/2018,7:50:00,-31,-35,69,9.3,,80,East,988,-39.9,,,,,,,,,,,Light Snow,
2/24/2018,8:50:00,-31,-34,76,3.7,,100,East,987,,,,,,,,,,,,Light Snow,
2/24/2018,9:50:00,-30,-33,76,5.6,,70,ENE,986,-36.1,,,,,,,,,,,Light Snow,
2/24/2018,10:50:00,-30,-34,69,11.1,,70,ENE,986,-39.7,,,,,,,,,,,Light Snow,
2/24/2018,11:50:00,-30,-33,76,11.1,,60,ENE,986,-39.7,,,,,,,,,,,Light Snow,
2/24/2018,12:50:00,-29,-33,69,11.1,,60,ENE,985,-38.5,,,,,,,,,,,Light Snow,
2/24/2018,13:50:00,-29,-32,76,11.1,,50,NE,986,-38.5,,,,,,,,,,,Light Snow,
2/24/2018,14:50:00,-28,-32,70,9.3,,50,NE,988,-36.3,,,,,,,,,,,Light Snow,
2/24/2018,15:50:00,-28,-32,70,11.1,,60,ENE,990,-37.3,,,,,,,,,,,Light Snow,
2/24/2018,16:50:00,-28,-31,76,11.1,,50,NE,992,-37.3,,,,,,,,,,,Light Snow,
2/24/2018,17:50:00,-28,-31,76,13,,40,NE,994,-38.1,,,,,,,,,,,Light Snow,
2/24/2018,18:50:00,-28,-31,76,11.1,,60,ENE,995,-37.3,,,,,,,,,,,Mostly Cloudy,
2/24/2018,19:50:00,-29,-32,76,9.3,,60,ENE,996,-37.5,,,,,,,,,,,Mostly Cloudy,
2/24/2018,20:50:00,-30,-34,69,13,,50,NE,997,-40.5,,,,,,,,,,,Mostly Cloudy,
2/24/2018,21:50:00,-31,-35,69,14.8,,50,NE,998,-42.5,,,,,,,,,,,Scattered Clouds,
2/24/2018,22:50:00,-31,-34,76,13,,60,ENE,998,-41.8,,,,,,,,,,,Partly Cloudy,
2/24/2018,23:50:00,-32,-36,69,11.1,,60,ENE,999,-42.1,,,,,,,,,,,Unknown,
2/25/2018,0:50:00,-33,-37,69,7.4,,60,ENE,1000,-41,,,,,,,,,,,Unknown,
2/25/2018,1:50:00,-34,-38,68,13,,60,ENE,1001,-45.4,,,,,,,,,,,Unknown,
2/25/2018,2:50:00,-33,-36,75,16.7,,50,NE,1004,-45.7,,,,,,,,,,,Partly Cloudy,
2/25/2018,3:50:00,-32,-36,69,14.8,,60,ENE,1006,-43.8,,,,,,,,,,,Mostly Cloudy,
2/25/2018,4:50:00,-31,-35,69,14.8,,40,NE,1008,-42.5,,,,,,,,,,,Mostly Cloudy,
2/25/2018,5:50:00,-32,-36,69,11.1,,50,NE,1009,-42.1,,,,,,,,,,,Scattered Clouds,
2/25/2018,6:50:00,-34,-38,68,16.7,,60,ENE,1011,-46.9,,,,,,,,,,,Partly Cloudy,
2/25/2018,7:50:00,-32,-36,69,13,,50,NE,1013,-43,,,,,,,,,,,Scattered Clouds,
2/25/2018,8:50:00,-33,-37,69,14.8,,60,ENE,1014,-45,,,,,,,,,,,Scattered Clouds,
2/25/2018,9:50:00,-32,-36,69,3.7,,140,SE,1015,,,,,,,,,,,,Scattered Clouds,
2/25/2018,10:50:00,-29,-32,76,3.7,,100,East,1016,,,,,,,,,,,,Partly Cloudy,
2/25/2018,11:50:00,-31,-35,69,9.3,,70,ENE,1017,-39.9,,,,,,,,,,,Unknown,
2/25/2018,12:50:00,-28,-32,70,9.3,,80,East,1018,-36.3,,,,,,,,,,,Unknown,
2/25/2018,13:50:00,-29,-33,69,5.6,,70,ENE,1019,-35,,,,,,,,,,,Unknown,
2/25/2018,14:50:00,-29,-33,69,5.6,,60,ENE,1020,-35,,,,,,,,,,,Unknown,
2/25/2018,15:50:00,-31,-35,69,7.4,,80,East,1021,-38.7,,,,,,,,,,,Unknown,
2/25/2018,16:50:00,-31,-35,69,7.4,,70,ENE,1021,-38.7,,,,,,,,,,,Unknown,
2/25/2018,17:50:00,-34,-38,68,11.1,,70,ENE,1022,-44.5,,,,,,,,,,,Unknown,
2/25/2018,18:50:00,-35,-39,68,14.8,,70,ENE,1023,-47.5,,,,,,,,,,,Unknown,
2/25/2018,19:50:00,-36,-40,68,9.3,,80,East,1023,-45.8,,,,,,,,,,,Unknown,
2/25/2018,20:50:00,-35,-39,68,7.4,,60,ENE,1024,-43.4,,,,,,,,,,,Unknown,
2/25/2018,21:50:00,-35,-40,62,13,,70,ENE,1024,-46.6,,,,,,,,,,,Unknown,
2/25/2018,22:50:00,-36,-40,68,14.8,,60,ENE,1024,-48.7,,,,,,,,,,,Unknown,
2/25/2018,23:50:00,-36,-40,68,13,,70,ENE,1024,-47.9,,,,,,,,,,,Unknown,
2/26/2018,0:50:00,-38,-42,67,14.8,,70,ENE,1024,-51.1,,,,,,,,,,,Unknown,
2/26/2018,1:50:00,-34,-38,68,14.8,,60,ENE,1024,-46.2,,,,,,,,,,,Unknown,
2/26/2018,2:50:00,-35,-39,68,7.4,,80,East,1024,-43.4,,,,,,,,,,,Unknown,
2/26/2018,3:50:00,-38,-42,67,16.7,,70,ENE,1025,-51.9,,,,,,,,,,,Unknown,
2/26/2018,4:50:00,-35,-39,68,11.1,,60,ENE,1025,-45.7,,,,,,,,,,,Unknown,
2/26/2018,5:50:00,-34,-38,68,7.4,,0,Variable,1025,-42.2,,,,,,,,,,,Partly Cloudy,
2/26/2018,6:50:00,-36,-40,68,16.7,,60,ENE,1025,-49.4,,,,,,,,,,,Clear,
2/26/2018,7:50:00,-36,-40,68,14.8,,60,ENE,1025,-48.7,,,,,,,,,,,Clear,
2/26/2018,8:50:00,-35,-39,68,16.7,,60,ENE,1025,-48.2,,,,,,,,,,,Clear,
2/26/2018,9:50:00,-33,-37,69,9.3,,60,ENE,1025,-42.3,,,,,,,,,,,Clear,
2/26/2018,10:50:00,-31,-35,69,9.3,,60,ENE,1024,-39.9,,,,,,,,,,,Clear,
2/26/2018,12:50:00,-30,-34,69,11.1,,70,ENE,1024,-39.7,,,,,,,,,,,Unknown,
2/26/2018,13:50:00,-31,-35,69,9.3,,80,East,1024,-39.9,,,,,,,,,,,Unknown,
2/26/2018,14:50:00,-31,-35,69,14.8,,60,ENE,1024,-42.5,,,,,,,,,,,Unknown,
2/26/2018,15:50:00,-29,-33,69,13,,70,ENE,1024,-39.3,,,,,,,,,,,Unknown,
2/26/2018,16:50:00,-32,-36,69,11.1,,60,ENE,1024,-42.1,,,,,,,,,,,Unknown,
2/26/2018,17:50:00,-34,-38,68,14.8,,70,ENE,1025,-46.2,,,,,,,,,,,Partly Cloudy,
2/26/2018,18:50:00,-34,-38,68,13,,50,NE,1025,-45.4,,,,,,,,,,,Unknown,
2/26/2018,19:50:00,-34,-38,68,14.8,,60,ENE,1025,-46.2,,,,,,,,,,,Unknown,
2/26/2018,20:50:00,-34,-37,75,13,,60,ENE,1025,-45.4,,,,,,,,,,,Unknown,
2/26/2018,21:50:00,-33,-37,69,22.2,,60,ENE,1026,-47.5,,,,,,,,,,,Unknown,
2/26/2018,22:50:00,-33,-37,69,9.3,,50,NE,1026,-42.3,,,,,,,,,,,Unknown,
2/26/2018,23:50:00,-34,-38,68,14.8,,70,ENE,1026,-46.2,,,,,,,,,,,Unknown,
2/27/2018,0:50:00,-35,-39,68,24.1,,60,ENE,1025,-50.6,,,,,,,,,,,Unknown,
2/27/2018,1:50:00,-34,-38,68,22.2,,50,NE,1026,-48.8,,,,,,,,,,,Unknown,
2/27/2018,2:50:00,-30,-33,76,16.7,,60,ENE,1026,-42,,,,,,,,,,,Unknown,
2/27/2018,3:50:00,-33,-37,69,13,,60,ENE,1026,-44.2,,,,,,,,,,,Unknown,
2/27/2018,4:50:00,-34,-38,68,14.8,,60,ENE,1026,-46.2,,,,,,,,,,,Unknown,
2/27/2018,5:50:00,-30,-33,76,16.7,,60,ENE,1027,-42,,,,,,,,,,,Unknown,
2/27/2018,6:50:00,-33,-37,69,18.5,,60,ENE,1028,-46.4,,,,,,,,,,,Clear,
2/27/2018,7:50:00,-35,-39,68,16.7,,70,ENE,1028,-48.2,,,,,,,,,,,Clear,
2/27/2018,8:50:00,-33,-37,69,14.8,,60,ENE,1029,-45,,,,,,,,,,,Clear,
2/27/2018,9:50:00,-29,-33,69,16.7,,60,ENE,1030,-40.7,,,,,,,,,,,Unknown,
2/27/2018,10:50:00,-29,-33,69,9.3,,60,ENE,1031,-37.5,,,,,,,,,,,Unknown,
2/27/2018,11:50:00,-28,-31,76,11.1,,60,ENE,1032,-37.3,,,,,,,,,,,Unknown,
2/27/2018,12:50:00,-27,-30,76,11.1,,70,ENE,1032,-36.1,,,,,,,,,,,Unknown,
2/27/2018,13:50:00,-26,-30,70,3.7,,40,NE,1033,,,,,,,,,,,,Unknown,
2/27/2018,14:50:00,-29,-33,69,13,,60,ENE,1034,-39.3,,,,,,,,,,,Unknown,
2/27/2018,15:50:00,-26,-29,77,11.1,,50,NE,1035,-34.9,,,,,,,,,,,Unknown,
2/27/2018,16:50:00,-27,-31,70,14.8,,60,ENE,1036,-37.6,,,,,,,,,,,Unknown,
2/27/2018,17:50:00,-29,-33,69,16.7,,70,ENE,1036,-40.7,,,,,,,,,,,Unknown,
2/27/2018,18:50:00,-29,-32,76,3.7,,0,Variable,1037,,,,,,,,,,,,Mostly Cloudy,
2/27/2018,19:50:00,-30,-33,76,14.8,,60,ENE,1037,-41.3,,,,,,,,,,,Partly Cloudy,
2/27/2018,20:50:00,-27,-30,76,13,,50,NE,1038,-36.9,,,,,,,,,,,Unknown,
2/27/2018,21:50:00,-30,-33,76,14.8,,50,NE,1038,-41.3,,,,,,,,,,,Unknown,
2/27/2018,22:50:00,-30,-34,69,18.5,,60,ENE,1037,-42.6,,,,,,,,,,,Unknown,
2/27/2018,23:50:00,-28,-32,70,5.6,,20,NNE,1038,-33.8,,,,,,,,,,,Unknown,
2/28/2018,0:50:00,-28,-32,70,9.3,,70,ENE,1038,-36.3,,,,,,,,,,,Scattered Clouds,
2/28/2018,1:50:00,-29,-32,76,13,,60,ENE,1038,-39.3,,,,,,,,,,,Unknown,
2/28/2018,2:50:00,-29,-32,76,13,,60,ENE,1038,-39.3,,,,,,,,,,,Partly Cloudy,
2/28/2018,3:50:00,-29,-32,76,14.8,,80,East,1037,-40.1,,,,,,,,,,,Partly Cloudy,
2/28/2018,4:50:00,-26,-29,77,1.9,,20,NNE,1038,,,,,,,,,,,,Mostly Cloudy,
2/28/2018,5:50:00,-27,-30,76,7.4,,60,ENE,1038,-34,,,,,,,,,,,Partly Cloudy,
2/28/2018,6:50:00,-29,-32,76,1.9,,80,East,1038,,,,,,,,,,,,Scattered Clouds,
2/28/2018,7:50:00,-30,-33,76,18.5,,60,ENE,1038,-42.6,,,,,,,,,,,Unknown,
2/28/2018,8:50:00,-27,-30,76,16.7,,50,NE,1038,-38.2,,,,,,,,,,,Unknown,
2/28/2018,9:50:00,-25,-29,70,14.8,,60,ENE,1038,-35.1,,,,,,,,,,,Unknown,
2/28/2018,10:50:00,-26,-30,70,20.4,,60,ENE,1038,-38.1,,,,,,,,,,,Unknown,
2/28/2018,11:50:00,-24,-27,77,13,,70,ENE,1037,-33.2,,,,,,,,,,,Unknown,
2/28/2018,12:50:00,-22,-26,71,13,,70,ENE,1037,-30.8,,,,,,,,,,,Unknown,
2/28/2018,13:50:00,-19,-23,71,9.3,,60,ENE,1036,-25.6,,,,,,,,,,,Partly Cloudy,
2/28/2018,14:50:00,-24,-28,70,16.7,,60,ENE,1036,-34.5,,,,,,,,,,,Unknown,
2/28/2018,15:50:00,-22,-26,71,14.8,,60,ENE,1036,-31.4,,,,,,,,,,,Unknown,
2/28/2018,16:50:00,-22,-26,71,18.5,,50,NE,1037,-32.6,,,,,,,,,,,Unknown,
2/28/2018,17:50:00,-21,-25,71,16.7,,80,East,1037,-30.8,,,,,,,,,,,Partly Cloudy,
2/28/2018,18:50:00,-22,-25,77,13,,70,ENE,1037,-30.8,,,,,,,,,,,Mostly Cloudy,
2/28/2018,19:50:00,-21,-24,77,11.1,,60,ENE,1038,-28.9,,,,,,,,,,,Mostly Cloudy,
2/28/2018,20:50:00,-19,-22,78,7.4,,70,ENE,1038,-24.7,,,,,,,,,,,Mostly Cloudy,
2/28/2018,21:50:00,-18,-21,78,9.3,,70,ENE,1039,-24.5,,,,,,,,,,,Overcast,
2/28/2018,22:50:00,-17,-20,78,7.4,,80,East,1040,-22.4,,,,,,,,,,,Overcast,
2/28/2018,23:50:00,-15,-18,78,11.1,,70,ENE,1040,-21.6,,,,,,,,,,,Overcast,
3/1/2018,0:50:00,-15,-18,78,11.1,,50,NE,1040,-21.6,,,,,,,,,,,Mostly Cloudy,
3/1/2018,1:50:00,-14,-18,72,11.1,,60,ENE,1040,-20.4,,,,,,,,,,,Overcast,
3/1/2018,2:50:00,-14,-17,79,14.8,,60,ENE,1040,-21.6,,,,,,,,,,,Overcast,
3/1/2018,3:50:00,-12,-16,73,9.3,,60,ENE,1040,-17.3,,,,,,,,,,,Overcast,
3/1/2018,4:50:00,-12,-15,79,3.7,,230,SW,1041,,,,,,,,,,,,Overcast,
3/1/2018,5:50:00,-11,-14,79,3.7,,70,ENE,1041,,,,,,,,,,,,Overcast,
3/1/2018,6:50:00,-10,-14,73,7.4,,240,WSW,1041,-14.2,,,,,,,,,,,Overcast,
3/1/2018,7:50:00,-11,-14,79,5.6,,260,West,1041,-14.4,,,,,,,,,,,Overcast,
3/1/2018,8:50:00,-10,-13,79,5.6,,60,ENE,1042,-13.2,,,,,,,,,,,Overcast,
3/1/2018,9:50:00,-9,-12,79,13,,70,ENE,1042,-15,,,,,,,,,,,Overcast,
3/1/2018,10:50:00,-8,-12,73,9.3,,80,East,1043,-12.6,,,,,,,,,,,Overcast,
3/1/2018,11:50:00,-8,-12,73,7.4,,250,WSW,1043,-11.9,,,,,,,,,,,Overcast,
3/1/2018,12:50:00,-7,-12,68,5.6,,250,WSW,1043,-9.8,,,,,,,,,,,Partly Cloudy,
3/1/2018,13:50:00,-5,-10,68,5.6,,80,East,1043,-7.5,,,,,,,,,,,Scattered Clouds,
3/1/2018,14:50:00,-5,-10,68,5.6,,250,WSW,1043,-7.5,,,,,,,,,,,Partly Cloudy,
3/1/2018,15:50:00,-6,-10,74,3.7,,250,WSW,1043,,,,,,,,,,,,Mostly Cloudy,
3/1/2018,19:50:00,-1,-5,75,16.7,,60,ENE,1044,-5.9,,,,,,,,,,,Unknown,
3/1/2018,20:50:00,-1,-6,69,18.5,,60,ENE,1044,-6.2,,,,,,,,,,,Mostly Cloudy,
3/1/2018,21:50:00,-3,-8,69,16.7,,60,ENE,1044,-8.4,,,,,,,,,,,Partly Cloudy,
3/1/2018,22:50:00,-3,-8,69,18.5,,60,ENE,1044,-8.8,,,,,,,,,,,Scattered Clouds,
3/1/2018,23:50:00,-5,-9,74,20.4,,70,ENE,1044,-11.6,,,,,,,,,,,Unknown,
3/2/2018,0:50:00,-4,-9,69,20.4,,70,ENE,1044,-10.3,,,,,,,,,,,Partly Cloudy,
3/2/2018,1:50:00,-4,-9,69,20.4,,70,ENE,1044,-10.3,,,,,,,,,,,Mostly Cloudy,
3/2/2018,2:50:00,-4,-9,69,20.4,,80,East,1044,-10.3,,,,,,,,,,,Mostly Cloudy,
3/2/2018,3:50:00,-4,-9,69,18.5,,80,East,1044,-10,,,,,,,,,,,Overcast,
3/2/2018,4:50:00,-3,-8,69,20.4,,70,ENE,1044,-9.1,,,,,,,,,,,Overcast,
3/2/2018,5:50:00,-3,-8,69,18.5,,80,East,1044,-8.8,,,,,,,,,,,Overcast,
3/2/2018,6:50:00,-3,-8,69,18.5,,70,ENE,1044,-8.8,,,,,,,,,,,Overcast,
3/2/2018,7:50:00,-3,-8,69,16.7,,70,ENE,1044,-8.4,,,,,,,,,,,Overcast,
3/2/2018,8:50:00,-3,-7,74,18.5,,70,ENE,1044,-8.8,,,,,,,,,,,Overcast,
3/2/2018,9:50:00,-2,-7,69,14.8,,60,ENE,1045,-6.8,,,,,,,,,,,Overcast,
3/2/2018,10:50:00,-2,-7,69,16.7,,70,ENE,1045,-7.2,,,,,,,,,,,Overcast,
3/2/2018,11:50:00,-1,-7,64,16.7,,60,ENE,1045,-5.9,,,,,,,,,,,Overcast,
3/2/2018,12:50:00,-1,-7,64,16.7,,70,ENE,1044,-5.9,,,,,,,,,,,Overcast,
3/2/2018,13:50:00,-1,-7,64,14.8,,80,East,1044,-5.6,,,,,,,,,,,Overcast,
3/2/2018,14:50:00,-1,-7,64,14.8,,70,ENE,1044,-5.6,,,,,,,,,,,Overcast,
