Date,Day,Site,Year,SiteYear,Sample,Mass,Stage
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,11,0.99,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,12,1.29,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,13,0.19,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,14,0.99,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,15,1.67,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,16,1.51,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,17,0.86,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,18,0.99,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,19,0.88,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,20,1.02,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,21,1.07,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,22,1.46,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,23,0.93,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,24,1.81,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,25,1.1,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,26,1.67,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,27,1.4,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,28,1.54,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,29,1.63,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,30,1.18,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,31,1.75,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,32,1.11,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,33,1.69,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,34,1.14,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,35,1.17,Pupae
17-May-17,17-May-17,Target,2017,Target2017,1,0.45,Larvae
17-May-17,17-May-17,Target,2017,Target2017,2,0.31,Larvae
17-May-17,17-May-17,Target,2017,Target2017,3,0.12,Larvae
29-May-17,29-May-17,Target,2017,Target2017,1,1.21,Larvae
29-May-17,29-May-17,Target,2017,Target2017,2,1.62,Larvae
29-May-17,29-May-17,Target,2017,Target2017,3,0.85,Larvae
29-May-17,29-May-17,Target,2017,Target2017,4,1.34,Larvae
29-May-17,29-May-17,Target,2017,Target2017,5,0.76,Larvae
29-May-17,29-May-17,Target,2017,Target2017,6,1.5,Larvae
4-Jun-17,4-Jun-17,Target,2017,Target2017,1,1.27,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,1,1.53,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,2,1.41,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,2,1.55,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,3,1.3,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,3,1.69,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,4,1.27,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,4,1.56,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,5,1.18,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,5,1.63,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,6,1.59,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,6,1.96,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,7,1.65,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,7,1.91,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,8,1.7,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,8,2.12,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,9,2.15,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,9,2.22,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,10,1.33,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,10,1.52,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,11,1.35,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,12,1.36,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,13,1.79,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,14,1.56,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,15,1.34,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,16,1.91,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,17,1.24,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,18,1,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,19,1.63,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,20,1.86,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,21,1.65,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,22,1.23,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,23,1.8,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,24,2.01,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,25,1.62,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,26,1.83,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,27,1.86,Pupae
4-Jun-17,4-Jun-17,Target,2017,Target2017,28,1.44,Pupae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,1,0.12,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,1,0.12,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,2,0.08,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,2,0.09,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,3,0.02,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,3,0.08,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,4,0.07,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,4,0.11,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,5,0.09,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,5,0.12,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,6,0.05,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,6,0.17,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,7,0.02,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,7,0.12,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,8,0.26,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,8,0.29,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,9,0.14,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,9,0.14,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,10,0.07,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,10,0.19,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,11,0.03,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,11,0.14,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,12,0.14,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,12,0.17,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,13,0.13,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,13,0.19,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,14,0.05,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,14,0.13,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,15,0.08,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,15,0.13,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,16,0.1,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,16,0.28,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,17,0.03,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,17,0.12,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,18,0.14,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,19,0.27,Larvae
17-May-17,17-May-17,Vulgaris road,2017,Vulgaris road2017,20,0.1,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,1,1.19,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,2,1.08,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,3,0.76,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,4,0.72,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,5,1.15,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,6,1.77,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,7,0.85,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,8,1.32,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,9,1.34,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,10,0.87,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,11,0.97,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,12,1.1,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,13,1.3,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,14,0.92,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,15,1.28,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,16,0.77,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,17,0.84,Larvae
26-May-17,26-May-17,Vulgaris road,2017,Vulgaris road2017,18,1.14,Larvae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,1,1.24,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,1,1.36,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,2,1.18,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,2,1.22,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,3,1.13,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,3,1.4,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,4,1.09,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,4,1.16,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,5,1.12,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,5,1.27,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,6,1.1,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,6,1.32,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,7,1.2,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,7,1.38,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,8,0.91,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,8,1.25,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,9,1.09,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,9,1.09,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,10,1.26,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,10,1.49,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,11,1.12,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,11,1.53,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,12,1.03,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,12,1.27,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,13,0.96,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,13,1.12,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,14,1.14,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,14,1.49,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,15,1.45,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,15,1.66,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,16,1.05,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,16,1.48,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,17,1.1,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,17,1.18,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,18,1.18,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,18,1.21,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,19,1.01,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,19,1.61,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,20,1.1,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,20,1.49,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,21,1.11,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,21,1.13,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,22,1.24,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,22,1.64,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,23,1.07,Pupae
1-Jun-17,1-Jun-17,Vulgaris road,2017,Vulgaris road2017,23,1.11,Pupae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,1,0.19,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,1,0.21,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,2,0.13,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,2,0.4,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,3,0.04,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,3,0.35,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,4,0.24,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,4,0.36,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,5,0.09,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,5,0.32,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,6,0.1,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,6,0.13,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,7,0.16,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,7,0.31,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,8,0.06,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,8,0.21,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,9,0.16,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,9,0.21,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,10,0.1,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,10,0.3,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,11,0.07,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,11,0.27,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,12,0.09,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,12,0.13,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,13,0.12,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,13,0.24,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,14,0.29,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,15,0.11,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,16,0.13,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,17,0.26,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,18,0.35,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,19,0.16,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,20,0.15,Larvae
23-May-17,23-May-17,Vulgaris small,2017,Vulgaris small2017,21,0.05,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,1,1.46,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,2,0.87,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,3,0.76,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,4,0.58,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,5,1.15,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,6,1.04,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,7,0.65,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,8,2.3,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,9,0.64,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,10,1.29,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,11,1.3,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,12,0.83,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,13,0.86,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,14,0.95,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,15,0.87,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,16,1.01,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,17,1.47,Larvae
26-May-17,26-May-17,Vulgaris small,2017,Vulgaris small2017,18,0.96,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,0.63,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,0.9,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,1.15,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,1.15,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,0.98,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,1.09,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,1.04,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,1.06,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,0.91,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,0.97,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,1.03,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,1.16,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,1.16,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,1.33,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,0.98,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,1.23,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,0.79,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,0.98,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,0.86,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,1.15,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,0.63,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,1.02,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,0.21,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,0.82,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,0.76,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,1.12,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,1.03,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,1.11,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,0.91,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,1.05,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,16,0.6,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,16,0.92,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,17,0.71,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,17,0.89,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,18,0.88,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,18,1.14,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,19,0.72,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,19,1,Larvae
1-Jun-17,1-Jun-17,Vulgaris small,2017,Vulgaris small2017,20,0.78,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,0.7,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,1.23,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,1.02,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,2.3,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,0.84,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,2.12,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,1.02,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,2.01,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,1.86,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,2.42,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,1.08,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,2.18,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,0.52,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,1.85,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,1.15,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,2.08,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,0.88,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,1.1,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,0.75,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,2.38,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,1.26,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,1.73,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,1.38,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,1.65,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,1.4,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,1.44,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,0.54,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,1.83,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,1.31,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,1.35,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,16,1.15,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,16,1.98,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,17,0.58,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,17,2.2,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,18,1.46,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,18,2.12,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,19,1.17,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,20,1.32,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,21,1.47,Larvae
4-Jun-17,4-Jun-17,Vulgaris small,2017,Vulgaris small2017,22,1.51,Larvae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,1.54,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,1,1.9,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,1.5,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,2,2.04,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,1.54,Pupae
