"","Date","Pond","meantemp","sdtemp","DegreeDay0","DegreeDay1","DegreeDay2","DegreeDay3","DegreeDay4","DegreeDay5","TS0","TS1","TS2","TS3","TS4","TS5"
"16",2018-05-23,"Airport",5,1.88817832613987,5,4,3.04166666666667,2.125,1.375,0.708333333333333,38.4166666666667,30.1666666666667,23,17.25,12.5,8.33333333333333
"17",2018-05-24,"Airport",1.75,1.42187873267546,1.75,1,0.5,0.125,0,0,40.1666666666667,31.1666666666667,23.5,17.375,12.5,8.33333333333333
"18",2018-05-25,"Airport",4.41666666666667,3.67028806672632,4.41666666666667,3.58333333333333,2.95833333333333,2.375,1.875,1.41666666666667,44.5833333333333,34.75,26.4583333333333,19.75,14.375,9.75
"19",2018-05-26,"Airport",4.41666666666667,2.74917642476665,4.5,3.625,2.79166666666667,2,1.25,0.708333333333333,49.0833333333333,38.375,29.25,21.75,15.625,10.4583333333333
"20",2018-05-27,"Airport",0.666666666666667,2.31566811969671,1.375,0.833333333333333,0.458333333333333,0.166666666666667,0,0,50.4583333333333,39.2083333333333,29.7083333333333,21.9166666666667,15.625,10.4583333333333
"21",2018-05-28,"Airport",3.29166666666667,2.78940801989406,3.29166666666667,2.58333333333333,1.95833333333333,1.375,0.916666666666667,0.5,53.75,41.7916666666667,31.6666666666667,23.2916666666667,16.5416666666667,10.9583333333333
"22",2018-05-29,"Airport",5.54166666666667,3.63532387967632,5.54166666666667,4.625,3.875,3.20833333333333,2.54166666666667,1.875,59.2916666666667,46.4166666666667,35.5416666666667,26.5,19.0833333333333,12.8333333333333
"23",2018-05-30,"Airport",8.58333333333333,2.74917642476665,8.58333333333333,7.58333333333333,6.58333333333333,5.58333333333333,4.58333333333333,3.70833333333333,67.875,54,42.125,32.0833333333333,23.6666666666667,16.5416666666667
"24",2018-05-31,"Airport",6.625,1.46888008212113,6.625,5.625,4.625,3.625,2.625,1.70833333333333,74.5,59.625,46.75,35.7083333333333,26.2916666666667,18.25
"25",2018-06-01,"Airport",7.79166666666667,1.74403746137136,7.79166666666667,6.79166666666667,5.79166666666667,4.79166666666667,3.79166666666667,2.79166666666667,82.2916666666667,66.4166666666667,52.5416666666667,40.5,30.0833333333333,21.0416666666667
"26",2018-06-02,"Airport",5.375,1.58285652622362,5.375,4.375,3.375,2.375,1.58333333333333,0.916666666666667,87.6666666666667,70.7916666666667,55.9166666666667,42.875,31.6666666666667,21.9583333333333
"27",2018-06-03,"Airport",4.125,1.48360606514052,4.125,3.125,2.125,1.20833333333333,0.666666666666667,0.291666666666667,91.7916666666667,73.9166666666667,58.0416666666667,44.0833333333333,32.3333333333333,22.25
"28",2018-06-04,"Airport",3.54166666666667,2.34018146205851,3.54166666666667,2.70833333333333,1.95833333333333,1.29166666666667,0.75,0.333333333333333,95.3333333333333,76.625,60,45.375,33.0833333333333,22.5833333333333
"29",2018-06-05,"Airport",10.625,5.91102507111113,10.625,9.625,8.625,7.625,6.75,5.95833333333333,105.958333333333,86.25,68.625,53,39.8333333333333,28.5416666666667
"30",2018-06-06,"Airport",16.5833333333333,2.93282274871195,16.5833333333333,15.5833333333333,14.5833333333333,13.5833333333333,12.5833333333333,11.5833333333333,122.541666666667,101.833333333333,83.2083333333333,66.5833333333333,52.4166666666667,40.125
"31",2018-06-07,"Airport",9.08333333333333,2.14509889640602,9.08333333333333,8.08333333333333,7.08333333333333,6.08333333333333,5.08333333333333,4.08333333333333,131.625,109.916666666667,90.2916666666667,72.6666666666667,57.5,44.2083333333333
"32",2018-06-08,"Airport",5.66666666666667,1.16718415024353,5.66666666666667,4.66666666666667,3.66666666666667,2.66666666666667,1.66666666666667,0.791666666666667,137.291666666667,114.583333333333,93.9583333333333,75.3333333333333,59.1666666666667,45
"33",2018-06-09,"Airport",6.625,1.88385589774756,6.625,5.625,4.625,3.625,2.625,1.75,143.916666666667,120.208333333333,98.5833333333333,78.9583333333333,61.7916666666667,46.75
"34",2018-06-10,"Airport",9.66666666666667,4.78827069325493,9.66666666666667,8.66666666666667,7.66666666666667,6.70833333333333,5.875,5.125,153.583333333333,128.875,106.25,85.6666666666667,67.6666666666667,51.875
"35",2018-06-11,"Airport",10.9166666666667,3.43785406608689,10.9166666666667,9.91666666666667,8.91666666666667,7.91666666666667,6.91666666666667,5.91666666666667,164.5,138.791666666667,115.166666666667,93.5833333333333,74.5833333333333,57.7916666666667
"36",2018-06-12,"Airport",12.125,4.68403857705125,12.125,11.125,10.125,9.125,8.125,7.125,176.625,149.916666666667,125.291666666667,102.708333333333,82.7083333333333,64.9166666666667
"37",2018-06-13,"Airport",7.70833333333333,1.92193667421956,7.70833333333333,6.70833333333333,5.70833333333333,4.70833333333333,3.70833333333333,2.70833333333333,184.333333333333,156.625,131,107.416666666667,86.4166666666667,67.625
"38",2018-06-14,"Airport",5.625,1.78915816978872,5.625,4.625,3.625,2.625,1.79166666666667,1.04166666666667,189.958333333333,161.25,134.625,110.041666666667,88.2083333333333,68.6666666666667
"39",2018-06-15,"Airport",8.33333333333333,2.91423293907478,8.33333333333333,7.33333333333333,6.33333333333333,5.33333333333333,4.375,3.5,198.291666666667,168.583333333333,140.958333333333,115.375,92.5833333333333,72.1666666666667
"40",2018-06-16,"Airport",9.54166666666667,3.17571171984112,9.54166666666667,8.54166666666667,7.54166666666667,6.54166666666667,5.54166666666667,4.625,207.833333333333,177.125,148.5,121.916666666667,98.125,76.7916666666667
"41",2018-06-17,"Airport",8.54166666666667,1.97768346407052,8.54166666666667,7.54166666666667,6.54166666666667,5.54166666666667,4.54166666666667,3.54166666666667,216.375,184.666666666667,155.041666666667,127.458333333333,102.666666666667,80.3333333333333
"42",2018-06-18,"Airport",10.9583333333333,3.99433475624259,10.9583333333333,9.95833333333333,8.95833333333333,7.95833333333333,6.95833333333333,5.95833333333333,227.333333333333,194.625,164,135.416666666667,109.625,86.2916666666667
"43",2018-06-19,"Airport",11.5833333333333,3.37402696655117,11.5833333333333,10.5833333333333,9.58333333333333,8.58333333333333,7.58333333333333,6.58333333333333,238.916666666667,205.208333333333,173.583333333333,144,117.208333333333,92.875
"44",2018-06-20,"Airport",11.7916666666667,3.86713203096656,11.7916666666667,10.7916666666667,9.79166666666667,8.79166666666667,7.79166666666667,6.79166666666667,250.708333333333,216,183.375,152.791666666667,125,99.6666666666667
"45",2018-06-21,"Airport",10.5,0.978019293843651,10.5,9.5,8.5,7.5,6.5,5.5,261.208333333333,225.5,191.875,160.291666666667,131.5,105.166666666667
"46",2018-06-22,"Airport",9.33333333333333,3.53450896493253,9.33333333333333,8.33333333333333,7.33333333333333,6.33333333333333,5.33333333333333,4.33333333333333,270.541666666667,233.833333333333,199.208333333333,166.625,136.833333333333,109.5
"47",2018-06-23,"Airport",8.79166666666667,1.28466428254256,8.79166666666667,7.79166666666667,6.79166666666667,5.79166666666667,4.79166666666667,3.79166666666667,279.333333333333,241.625,206,172.416666666667,141.625,113.291666666667
"48",2018-06-24,"Airport",10.28,3.0347981810987,10.7083333333333,9.66666666666667,8.625,7.58333333333333,6.54166666666667,5.5,290.041666666667,251.291666666667,214.625,180,148.166666666667,118.791666666667
"49",2018-06-25,"Airport",6.5,1.06321906614239,6.5,5.5,4.5,3.5,2.5,1.5,296.541666666667,256.791666666667,219.125,183.5,150.666666666667,120.291666666667
"50",2018-06-26,"Airport",9.70833333333333,3.59322026656563,9.70833333333333,8.70833333333333,7.70833333333333,6.70833333333333,5.70833333333333,4.79166666666667,306.25,265.5,226.833333333333,190.208333333333,156.375,125.083333333333
"51",2018-06-27,"Airport",11.8333333333333,3.71444497190029,11.8333333333333,10.8333333333333,9.83333333333333,8.83333333333333,7.83333333333333,6.83333333333333,318.083333333333,276.333333333333,236.666666666667,199.041666666667,164.208333333333,131.916666666667
"52",2018-06-28,"Airport",11.4,3.23468049345478,9.5,8.66666666666667,7.83333333333333,7,6.16666666666667,5.33333333333333,327.583333333333,285,244.5,206.041666666667,170.375,137.25
"53",2018-07-01,"Airport",8.57142857142857,1.16496474502144,7.5,6.625,5.75,4.875,4,3.125,335.083333333333,291.625,250.25,210.916666666667,174.375,140.375
"54",2018-07-02,"Airport",8.79166666666667,2.87385768106469,8.79166666666667,7.79166666666667,6.79166666666667,5.79166666666667,4.79166666666667,3.79166666666667,343.875,299.416666666667,257.041666666667,216.708333333333,179.166666666667,144.166666666667
"55",2018-07-03,"Airport",11.0833333333333,4.41259725023184,11.0833333333333,10.0833333333333,9.08333333333333,8.08333333333333,7.08333333333333,6.20833333333333,354.958333333333,309.5,266.125,224.791666666667,186.25,150.375
"56",2018-07-04,"Airport",11.2916666666667,3.39410187475743,11.2916666666667,10.2916666666667,9.29166666666667,8.29166666666667,7.29166666666667,6.29166666666667,366.25,319.791666666667,275.416666666667,233.083333333333,193.541666666667,156.666666666667
"57",2018-07-05,"Airport",10.8333333333333,2.49637418228338,10.8333333333333,9.83333333333333,8.83333333333333,7.83333333333333,6.83333333333333,5.83333333333333,377.083333333333,329.625,284.25,240.916666666667,200.375,162.5
"58",2018-07-06,"Airport",9.375,2.68348410774533,9.375,8.375,7.375,6.375,5.375,4.41666666666667,386.458333333333,338,291.625,247.291666666667,205.75,166.916666666667
"59",2018-07-07,"Airport",11.2083333333333,4.68094348225419,11.2083333333333,10.2083333333333,9.20833333333333,8.20833333333333,7.20833333333333,6.25,397.666666666667,348.208333333333,300.833333333333,255.5,212.958333333333,173.166666666667
"60",2018-07-08,"Airport",9,2.05480466765633,3.75,3.33333333333333,2.91666666666667,2.5,2.08333333333333,1.66666666666667,401.416666666667,351.541666666667,303.75,258,215.041666666667,174.833333333333
"61",2018-05-18,"East",1.38585714285714,0.992780343038585,0.404208333333333,0.176291666666667,0.0511666666666667,0,0,0,0.404208333333333,0.176291666666667,0.0511666666666667,0,0,0
"62",2018-05-19,"East",2.98329166666667,2.67534406530331,2.98329166666667,2.21141666666667,1.67925,1.21279166666667,0.780833333333333,0.407,3.3875,2.38770833333333,1.73041666666667,1.21279166666667,0.780833333333333,0.407
"63",2018-05-20,"East",1.56958333333333,1.14012725897887,1.56958333333333,0.75175,0.331333333333333,0.0874166666666667,0,0,4.95708333333333,3.13945833333333,2.06175,1.30020833333333,0.780833333333333,0.407
"64",2018-05-21,"East",2.64104166666667,1.97353096668111,2.64104166666667,1.78675,1.181875,0.722166666666667,0.345083333333333,0.0962916666666667,7.598125,4.92620833333333,3.243625,2.022375,1.12591666666667,0.503291666666667
"65",2018-05-22,"East",2.63720833333333,1.95719637501256,2.63720833333333,1.73245833333333,1.11770833333333,0.712416666666667,0.387916666666667,0.132,10.2353333333333,6.65866666666667,4.36133333333333,2.73479166666667,1.51383333333333,0.635291666666667
"66",2018-05-23,"East",2.00145833333333,0.870787698339676,2.00145833333333,1.019375,0.387541666666667,0.034625,0,0,12.2367916666667,7.67804166666667,4.748875,2.76941666666667,1.51383333333333,0.635291666666667
"67",2018-05-24,"East",1.468625,0.523562862178148,1.468625,0.482,0.059375,0,0,0,13.7054166666667,8.16004166666667,4.80825,2.76941666666667,1.51383333333333,0.635291666666667
"68",2018-05-25,"East",2.77475,1.7935496805279,2.77475,1.81520833333333,1.17316666666667,0.696375,0.341333333333333,0.0535,16.4801666666667,9.97525,5.98141666666667,3.46579166666667,1.85516666666667,0.688791666666667
"69",2018-05-26,"East",2.677375,1.10122689730492,2.677375,1.677375,0.834416666666667,0.351791666666667,0.0560833333333334,0,19.1575416666667,11.652625,6.81583333333333,3.81758333333333,1.91125,0.688791666666667
"70",2018-05-27,"East",2.692625,1.25844437483951,2.692625,1.692625,0.884291666666667,0.372041666666667,0.146708333333333,0.0330833333333333,21.8501666666667,13.34525,7.700125,4.189625,2.05795833333333,0.721875
"71",2018-05-28,"East",3.01983333333333,1.02982664926493,3.01983333333333,2.01983333333333,1.07516666666667,0.454291666666667,0.0820833333333334,0,24.87,15.3650833333333,8.77529166666667,4.64391666666667,2.14004166666667,0.721875
"72",2018-05-29,"East",3.06541666666667,0.469985098437837,3.06541666666667,2.06541666666667,1.06541666666667,0.213416666666667,0.00862499999999999,0,27.9354166666667,17.4305,9.84070833333333,4.85733333333333,2.14866666666667,0.721875
"73",2018-05-30,"East",3.21895833333333,0.613890195475909,3.21895833333333,2.21895833333333,1.21895833333333,0.393625,0.00425000000000001,0,31.154375,19.6494583333333,11.0596666666667,5.25095833333333,2.15291666666667,0.721875
"74",2018-05-31,"East",3.07354166666667,0.580459561499534,3.07354166666667,2.07354166666667,1.07354166666667,0.262291666666667,0.0215416666666667,0,34.2279166666667,21.723,12.1332083333333,5.51325,2.17445833333333,0.721875
"75",2018-06-01,"East",3.92095833333333,1.32388051080302,3.92095833333333,2.92095833333333,1.92095833333333,1.11316666666667,0.508291666666667,0.170375,38.148875,24.6439583333333,14.0541666666667,6.62641666666667,2.68275,0.89225
"76",2018-06-02,"East",5.32358333333333,1.80336024317569,5.32358333333333,4.32358333333333,3.32358333333333,2.32595833333333,1.56575,0.950541666666667,43.4724583333333,28.9675416666667,17.37775,8.952375,4.2485,1.84279166666667
"77",2018-06-03,"East",4.97816666666667,0.743499929339295,4.97816666666667,3.97816666666667,2.97816666666667,1.97816666666667,0.97825,0.312625,48.450625,32.9457083333333,20.3559166666667,10.9305416666667,5.22675,2.15541666666667
"78",2018-06-04,"East",4.3275,0.386379291010452,4.3275,3.3275,2.3275,1.3275,0.384875,0,52.778125,36.2732083333333,22.6834166666667,12.2580416666667,5.611625,2.15541666666667
"79",2018-06-05,"East",5.11441666666667,1.51781633524489,5.11441666666667,4.11441666666667,3.11441666666667,2.11441666666667,1.242125,0.723333333333333,57.8925416666667,40.387625,25.7978333333333,14.3724583333333,6.85375,2.87875
"80",2018-06-06,"East",6.82875,1.0365095376981,6.82875,5.82875,4.82875,3.82875,2.82875,1.82875,64.7212916666667,46.216375,30.6265833333333,18.2012083333333,9.6825,4.7075
"81",2018-06-07,"East",6.86841666666667,0.876696562283006,6.86841666666667,5.86841666666667,4.86841666666667,3.86841666666667,2.86841666666667,1.86841666666667,71.5897083333333,52.0847916666667,35.495,22.069625,12.5509166666667,6.57591666666667
"82",2018-06-08,"East",6.18633333333333,0.415993694210848,6.18633333333333,5.18633333333333,4.18633333333333,3.18633333333333,2.18633333333333,1.18633333333333,77.7760416666667,57.271125,39.6813333333333,25.2559583333333,14.73725,7.76225
"83",2018-06-09,"East",6.62345833333333,1.29114862846889,6.62345833333333,5.62345833333333,4.62345833333333,3.62345833333333,2.62345833333333,1.62345833333333,84.3995,62.8945833333333,44.3047916666667,28.8794166666667,17.3607083333333,9.38570833333333
"84",2018-06-10,"East",7.825625,2.43642292702803,7.825625,6.825625,5.825625,4.825625,3.825625,2.85383333333333,92.225125,69.7202083333333,50.1304166666667,33.7050416666667,21.1863333333333,12.2395416666667
"85",2018-06-11,"East",9.47691666666667,2.47414865316759,9.47691666666667,8.47691666666667,7.47691666666667,6.47691666666667,5.47691666666667,4.47691666666667,101.702041666667,78.197125,57.6073333333333,40.1819583333333,26.66325,16.7164583333333
"86",2018-06-12,"East",10.5232916666667,2.77904023906857,10.5232916666667,9.52329166666667,8.52329166666667,7.52329166666667,6.52329166666667,5.52329166666667,112.225333333333,87.7204166666667,66.130625,47.70525,33.1865416666667,22.23975
"87",2018-06-13,"East",9.942125,1.94048882932604,9.942125,8.942125,7.942125,6.942125,5.942125,4.942125,122.167458333333,96.6625416666667,74.07275,54.647375,39.1286666666667,27.181875
"88",2018-06-14,"East",8.64720833333333,1.37096107131383,8.64720833333333,7.64720833333333,6.64720833333333,5.64720833333333,4.64720833333333,3.64720833333333,130.814666666667,104.30975,80.7199583333333,60.2945833333333,43.775875,30.8290833333333
"89",2018-06-15,"East",9.88733333333333,2.73987498392467,9.88733333333333,8.88733333333333,7.88733333333333,6.88733333333333,5.88733333333333,4.88733333333333,140.702,113.197083333333,88.6072916666667,67.1819166666667,49.6632083333333,35.7164166666667
"90",2018-06-16,"East",10.7980833333333,2.12910199311857,10.7980833333333,9.79808333333333,8.79808333333333,7.79808333333333,6.79808333333333,5.79808333333333,151.500083333333,122.995166666667,97.405375,74.98,56.4612916666667,41.5145
"91",2018-06-17,"East",10.13425,1.30034655079864,10.13425,9.13425,8.13425,7.13425,6.13425,5.13425,161.634333333333,132.129416666667,105.539625,82.11425,62.5955416666667,46.64875
"92",2018-06-18,"East",11.4307916666667,3.5186834862558,11.4307916666667,10.4307916666667,9.43079166666667,8.43079166666667,7.43079166666667,6.43079166666667,173.065125,142.560208333333,114.970416666667,90.5450416666667,70.0263333333333,53.0795416666667
"93",2018-06-19,"East",11.8157083333333,3.50855391342442,11.8157083333333,10.8157083333333,9.81570833333333,8.81570833333333,7.81570833333333,6.81570833333333,184.880833333333,153.375916666667,124.786125,99.36075,77.8420416666667,59.89525
"94",2018-06-20,"East",12.111,2.95473509443078,12.111,11.111,10.111,9.111,8.111,7.111,196.991833333333,164.486916666667,134.897125,108.47175,85.9530416666667,67.00625
"95",2018-06-21,"East",10.0569583333333,1.93830191212211,10.0569583333333,9.05695833333333,8.05695833333333,7.05695833333333,6.05695833333333,5.05695833333333,207.048791666667,173.543875,142.954083333333,115.528708333333,92.01,72.0632083333333
"96",2018-06-22,"East",11.0443333333333,2.89706090444401,11.0443333333333,10.0443333333333,9.04433333333333,8.04433333333333,7.04433333333333,6.04433333333333,218.093125,183.588208333333,151.998416666667,123.573041666667,99.0543333333333,78.1075416666667
"97",2018-06-23,"East",10.8420416666667,1.95077432740163,10.8420416666667,9.84204166666667,8.84204166666667,7.84204166666667,6.84204166666667,5.84204166666667,228.935166666667,193.43025,160.840458333333,131.415083333333,105.896375,83.9495833333333
"98",2018-06-24,"East",11.42868,2.92837366297404,11.904875,10.8632083333333,9.82154166666667,8.779875,7.73820833333333,6.69654166666667,240.840041666667,204.293458333333,170.662,140.194958333333,113.634583333333,90.646125
"99",2018-06-25,"East",8.64120833333333,0.588316239949574,8.64120833333333,7.64120833333333,6.64120833333333,5.64120833333333,4.64120833333333,3.64120833333333,249.48125,211.934666666667,177.303208333333,145.836166666667,118.275791666667,94.2873333333333
"100",2018-06-26,"East",10.5233333333333,4.03123173178649,10.5233333333333,9.52333333333333,8.52333333333333,7.52333333333333,6.52333333333333,5.52333333333333,260.004583333333,221.458,185.826541666667,153.3595,124.799125,99.8106666666667
"101",2018-06-27,"East",11.8309166666667,4.68160952364505,11.8309166666667,10.8309166666667,9.83091666666667,8.83091666666667,7.83091666666667,6.83091666666667,271.8355,232.288916666667,195.657458333333,162.190416666667,132.630041666667,106.641583333333
"102",2018-06-28,"East",11.6692916666667,2.93781029782634,11.6692916666667,10.6692916666667,9.66929166666667,8.66929166666667,7.66929166666667,6.66929166666667,283.504791666667,242.958208333333,205.32675,170.859708333333,140.299333333333,113.310875
"103",2018-06-29,"East",9.78491666666667,2.29268621483843,9.78491666666667,8.78491666666667,7.78491666666667,6.78491666666667,5.78491666666667,4.78491666666667,293.289708333333,251.743125,213.111666666667,177.644625,146.08425,118.095791666667
"104",2018-06-30,"East",10.5549583333333,3.76861761622466,10.5549583333333,9.55495833333333,8.55495833333333,7.55495833333333,6.55495833333333,5.55495833333333,303.844666666667,261.298083333333,221.666625,185.199583333333,152.639208333333,123.65075
"105",2018-07-01,"East",10.7997916666667,2.06061290964747,10.7997916666667,9.79979166666667,8.79979166666667,7.79979166666667,6.79979166666667,5.79979166666667,314.644458333333,271.097875,230.466416666667,192.999375,159.439,129.450541666667
"106",2018-07-02,"East",11.31325,3.51498656376924,11.31325,10.31325,9.31325,8.31325,7.31325,6.31325,325.957708333333,281.411125,239.779666666667,201.312625,166.75225,135.763791666667
"107",2018-07-03,"East",13.0035416666667,4.86263746629575,13.0035416666667,12.0035416666667,11.0035416666667,10.0035416666667,9.00354166666667,8.00354166666667,338.96125,293.414666666667,250.783208333333,211.316166666667,175.755791666667,143.767333333333
"108",2018-07-04,"East",13.1962083333333,3.40248229052244,13.1962083333333,12.1962083333333,11.1962083333333,10.1962083333333,9.19620833333333,8.19620833333333,352.157458333333,305.610875,261.979416666667,221.512375,184.952,151.963541666667
"109",2018-07-05,"East",13.2349166666667,4.0355213220326,13.2349166666667,12.2349166666667,11.2349166666667,10.2349166666667,9.23491666666667,8.23491666666667,365.392375,317.845791666667,273.214333333333,231.747291666667,194.186916666667,160.198458333333
"110",2018-07-06,"East",11.9005833333333,3.29708001138117,11.9005833333333,10.9005833333333,9.90058333333333,8.90058333333333,7.90058333333333,6.90058333333333,377.292958333333,328.746375,283.114916666667,240.647875,202.0875,167.099041666667
"111",2018-07-07,"East",8.752125,2.68235772850969,8.752125,7.752125,6.752125,5.752125,4.76095833333333,3.87575,386.045083333333,336.4985,289.867041666667,246.4,206.848458333333,170.974791666667
"112",2018-07-08,"East",15.8627,1.44549169258538,6.60945833333333,6.19279166666667,5.776125,5.35945833333333,4.94279166666667,4.526125,392.654541666667,342.691291666667,295.643166666667,251.759458333333,211.79125,175.500916666667
"113",2018-05-22,"Golf",10.5728571428571,1.5692161980398,3.08375,2.79208333333333,2.50041666666667,2.20875,1.91708333333333,1.62541666666667,3.08375,2.79208333333333,2.50041666666667,2.20875,1.91708333333333,1.62541666666667
"114",2018-05-23,"Golf",8.01279166666667,1.83104253931936,8.01279166666667,7.01279166666667,6.01279166666667,5.01279166666667,4.01279166666667,3.01279166666667,11.0965416666667,9.804875,8.51320833333333,7.22154166666667,5.929875,4.63820833333333
"115",2018-05-24,"Golf",5.91445833333333,0.941178584872812,5.91445833333333,4.91445833333333,3.91445833333333,2.91445833333333,1.91445833333333,0.978458333333333,17.011,14.7193333333333,12.4276666666667,10.136,7.84433333333333,5.61666666666667
"116",2018-05-25,"Golf",9.03479166666667,4.07269849628802,9.03479166666667,8.03479166666667,7.03479166666667,6.03479166666667,5.03479166666667,4.149125,26.0457916666667,22.754125,19.4624583333333,16.1707916666667,12.879125,9.76579166666667
"117",2018-05-26,"Golf",9.001625,2.32074935072986,9.001625,8.001625,7.001625,6.001625,5.001625,4.001625,35.0474166666667,30.75575,26.4640833333333,22.1724166666667,17.88075,13.7674166666667
"118",2018-05-27,"Golf",7.72483333333333,2.26519164496203,7.72483333333333,6.72483333333333,5.72483333333333,4.72483333333333,3.72483333333333,2.75741666666667,42.77225,37.4805833333333,32.1889166666667,26.89725,21.6055833333333,16.5248333333333
"119",2018-05-28,"Golf",10.9529583333333,4.1691512167051,10.9529583333333,9.95295833333333,8.95295833333333,7.95295833333333,6.95295833333333,5.95295833333333,53.7252083333333,47.4335416666667,41.141875,34.8502083333333,28.5585416666667,22.4777916666667
"120",2018-05-29,"Golf",10.224875,2.27292600756592,10.224875,9.224875,8.224875,7.224875,6.224875,5.224875,63.9500833333333,56.6584166666667,49.36675,42.0750833333333,34.7834166666667,27.7026666666667
"121",2018-05-30,"Golf",10.3537916666667,2.10143768549403,10.3537916666667,9.35379166666667,8.35379166666667,7.35379166666667,6.35379166666667,5.35379166666667,74.303875,66.0122083333333,57.7205416666667,49.428875,41.1372083333333,33.0564583333333
"122",2018-05-31,"Golf",7.79129166666667,2.17973577336031,7.79129166666667,6.79129166666667,5.79129166666667,4.79129166666667,3.79129166666667,2.79129166666667,82.0951666666667,72.8035,63.5118333333333,54.2201666666667,44.9285,35.84775
"123",2018-06-01,"Golf",10.5165,5.05488417275807,10.5165,9.5165,8.5165,7.5165,6.5165,5.530625,92.6116666666667,82.32,72.0283333333333,61.7366666666667,51.445,41.378375
"124",2018-06-02,"Golf",12.2600833333333,5.31120123084155,12.2600833333333,11.2600833333333,10.2600833333333,9.26008333333333,8.26008333333333,7.26008333333333,104.87175,93.5800833333333,82.2884166666667,70.99675,59.7050833333333,48.6384583333333
"125",2018-06-03,"Golf",9.62033333333333,1.44140971656725,9.62033333333333,8.62033333333333,7.62033333333333,6.62033333333333,5.62033333333333,4.62033333333333,114.492083333333,102.200416666667,89.90875,77.6170833333333,65.3254166666667,53.2587916666667
